name,H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag,sample_index,predicted_class,confidence,entropy,variation_ratio,mean_prob,std_prob,mean_probs,std_probs
35,3.47,0.15,190.0,0.48,3,1982-2022,M-v,3Ek,(28978),Ixion,2001 KX76,2460800.5,293.55069,300.58238,71.09913,19.67473,0.2449509,0.00398909,39.3749838,E2024-C06,23,MPCLINUX,000A,2022-06-02,2477458.63738,247.0760116,29.7300461,49.0199215,18.5062238,1.0040638,Distant Object,,,,,,,25,1,0.9985047,0.011221432,0.0,0.49999997,0.00078117545,"[0.001495242235250771, 0.9985046982765198]","[0.0007811753312125802, 0.0007811755640432239]"
36,8.8,0.15,237.0,0.64,1,1997-2016,M-v,3Ek,(29981),,1999 TD10,2460800.5,9.362,173.05856,184.56049,5.96199,0.8747511,0.00100521,98.6958643,MPO692055,15,Pan,000A,2016-01-04,2451486.93056,980.5018827,12.3615484,185.0301802,11.5874133,1.0010209,Distant Object,,,,,,,26,1,0.70035464,0.6105635,0.16000000000000003,0.49999994,0.1868704,"[0.2996452748775482, 0.7003546357154846]","[0.18687039613723755, 0.18687041103839874]"
39,8.66,0.15,217.0,0.57,2,1995-2020,M-v,3Ek,(32929),,1995 QY9,2460800.5,26.36235,26.23159,342.08775,4.83342,0.2676883,0.00389846,39.9828566,MPO692111,19,Pan,000A,2020-01-19,2454038.14878,252.8195937,29.2799137,50.6857995,18.558902,1.0039711,Distant Object,,,,,,,27,1,0.9990248,0.007735844,0.0,0.5,0.00036586382,"[0.0009752328624017537, 0.9990248084068298]","[0.00036586401984095573, 0.00036586361238732934]"
40,6.42,0.15,148.0,0.96,2,1997-2024,M-v,3Ek,(33001),,1997 CU29,2460800.5,254.42826,265.50913,350.24625,1.45371,0.0345692,0.00342738,43.5673404,MPO887733,18,MPCLINUX,000A,2024-12-31,2491603.68035,287.568673,42.0612523,45.0734285,21.7576381,1.0034896,Distant Object,,,,,,,28,1,0.99810225,0.013789361,0.0,0.5,0.0010306386,"[0.0018977592699229717, 0.9981022477149963]","[0.0010306379990652204, 0.0010306391632184386]"
41,6.93,0.15,214.0,0.58,2,1998-2024,M-v,3Ek,(33128),,1998 BU48,2460800.5,88.99385,282.51338,132.69663,14.23808,0.3856793,0.00513217,33.2865622,E2024-B91,21,MPCLINUX,000A,2024-01-21,2443459.86946,192.045182,20.4486242,46.1245002,14.1676176,1.0052344,Distant Object,,,,,,,29,1,0.9994572,0.0046247826,0.0,0.50000006,0.00019651349,"[0.0005429414450190961, 0.9994571805000305]","[0.0001965110859600827, 0.0001965159026440233]"
42,6.42,0.15,215.0,0.8,1,1998-2025,M-v,3Ek,(33340),,1998 VG44,2460800.5,16.39294,324.42008,127.95325,3.03577,0.2575725,0.00396281,39.54887,MPO901556,23,MPCLINUX,000A,2025-02-23,2456663.79363,248.7145078,29.3621687,49.7355713,18.4625279,1.0040369,Distant Object,,,,,,,30,1,0.99908864,0.0072904164,0.0,0.49999997,0.0003251988,"[0.0009112658444792032, 0.9990886449813843]","[0.0003251997986808419, 0.0003251977905165404]"
43,5.61,0.15,468.0,0.68,2,1998-2025,M-v,3Ek,(35671),,1998 SN165,2460800.5,306.61616,259.36041,192.06387,4.59595,0.0471843,0.00418614,38.1294204,E2025-N20,25,MPCLINUX,000A,2025-07-02,2473553.14327,235.4454519,36.3303104,39.9285304,19.0222653,1.0042654,Distant Object,,,,,,,31,1,0.9989278,0.008403921,0.0,0.50000006,0.0005534671,"[0.0010722887236624956, 0.9989277720451355]","[0.0005534668453037739, 0.0005534673109650612]"
45,7.03,0.15,79.0,0.2,4,1999-2020,M-v,3Ek,(38083),Rhadamanthus,1999 HX11,2460800.5,113.61765,79.3579,10.02575,12.76528,0.1571743,0.00406817,38.8630381,MPO692208,16,Pan,000A,2020-04-21,2432871.57741,242.2730588,32.7547673,44.9713089,18.9514875,1.0041447,Distant Object,,,,,,,32,1,0.9988543,0.008903701,0.0,0.5,0.0005049883,"[0.0011457442305982113, 0.9988542795181274]","[0.0005049871397204697, 0.0005049894680269063]"
46,7.06,0.15,247.0,0.58,2,1999-2024,M-v,3Ek,(38084),,1999 HB12,2460800.5,5.56328,66.37798,166.45056,13.15292,0.4103062,0.00240367,55.1932798,E2024-H23,20,MPCLINUX,000A,2024-04-17,2458485.93851,410.0429067,32.5471349,77.8394247,22.9507131,1.0024447,Distant Object,,,,,,,33,1,0.9942769,0.03525652,0.0,0.5,0.004138834,"[0.0057231104001402855, 0.9942768812179565]","[0.0041388352401554585, 0.004138832911849022]"
47,4.79,0.15,864.0,0.76,1,1996-2025,M-v,3Ek,(38628),Huya,2000 EB173,2460800.5,15.17632,67.58799,169.34428,15.47616,0.2724599,0.00401577,39.2003478,E2025-O08,26,MPCLINUX,000A,2025-07-15,2457021.25354,245.4340876,28.519825,49.8808706,18.1451668,1.0040911,Distant Object,,,,,,,34,1,0.9989794,0.008047741,0.0,0.49999985,0.00046566798,"[0.001020329538732767, 0.998979389667511]","[0.00046566620585508645, 0.0004656697274185717]"
48,5.6,0.15,473.0,0.65,3,1999-2025,M-v,3Ek,(40314),,1999 KR16,2460800.5,354.70217,58.92474,205.69713,24.84287,0.2997516,0.00292131,48.4638204,E2025-N09,23,MPCLINUX,000A,2025-07-01,2462614.01795,337.3855436,33.9367127,62.9909281,22.0546483,1.0029728,Distant Object,,,,,,,35,1,0.9964381,0.023635397,0.0,0.49999997,0.0019051472,"[0.0035618487745523453, 0.9964380860328674]","[0.0019051488488912582, 0.001905145705677569]"
49,4.14,0.15,380.0,0.74,1,1982-2024,M-v,3Ek,(42301),,2001 UR163,2460800.5,84.92799,343.8015,302.34674,0.75115,0.280431,0.00264054,51.8410947,MPO887846,25,MPCLINUX,000A,2024-12-26,2428636.89841,373.2598228,37.3032447,66.3789447,23.8821154,1.0026863,Distant Object,,,,,,,36,1,0.99586195,0.026837409,0.0,0.5,0.0022371556,"[0.004138106480240822, 0.9958619475364685]","[0.002237156964838505, 0.0022371544037014246]"
50,7.63,0.15,465.0,0.68,0,1989-2025,M-v,3Ek,(42355),Typhon,2002 CR46,2460800.5,29.65727,158.64636,351.89414,2.42878,0.5359908,0.00426736,37.6440447,E2025-N01,28,MPCLINUX,000A,2025-06-30,2453850.60897,230.9640682,17.4671831,57.8209063,13.4147162,1.0043485,Distant Object,,,,,,,37,1,0.99942183,0.0048868908,0.0,0.49999988,0.00021294261,"[0.0005779010825790465, 0.9994218349456787]","[0.0002129443601006642, 0.0002129408676410094]"
51,7.07,0.15,993.0,0.76,0,1999-2025,M-v,3Ek,(44594),,1999 OX3,2460800.5,2.32932,144.50217,259.1762,2.62008,0.4615551,0.00527265,32.6926493,MPO914629,24,MPCLINUX,000A,2025-03-19,2460358.72175,186.9283505,17.6031903,47.7821083,12.8640163,1.0053784,Distant Object,,,,,,,38,1,0.99956596,0.0037952054,0.0,0.50000006,0.00014099026,"[0.00043415254913270473, 0.9995659589767456]","[0.0001409965771017596, 0.0001409839460393414]"
52,7.87,0.15,20.0,0.18,4,1999-2022,M-v,3Ek,(45802),,2000 PV29,2460800.5,103.04596,59.34023,173.20301,1.179,0.009426,0.00343933,43.4663632,E2022-N78,5,MPCLINUX,000A,2022-07-04,2430839.18229,286.569494,43.0566493,43.8760771,21.7312506,1.0035018,Distant Object,,,,,,,39,1,0.9979553,0.014705477,0.0,0.5000001,0.00086339074,"[0.0020449075382202864, 0.997955322265625]","[0.0008633925463072956, 0.000863388879224658]"
53,4.93,0.15,902.0,0.8,0,1974-2025,M-v,3Ek,(47171),Lempo,1999 TC36,2460800.5,13.84109,295.7482,97.16532,8.40351,0.2308144,0.00393057,39.7648056,MPO901696,25,MPCLINUX,000A,2025-02-14,2457279.04217,250.7542459,30.5865159,48.9430953,18.8231621,1.0040039,Distant Object,,,,,,,40,1,0.9989796,0.0080467835,0.0,0.4999999,0.00035067688,"[0.0010202074190601707, 0.9989796280860901]","[0.0003506752254907042, 0.00035067854332737625]"
54,6.28,0.15,231.0,0.7,1,1989-2019,M-v,3Ek,(47932),,2000 GN171,2460800.5,22.76833,194.64756,26.154,10.82364,0.2777692,0.0040266,39.1300189,MPO692394,20,Pan,000A,2019-02-04,2455146.01979,244.7738881,28.2609049,49.9991329,18.0554569,1.0041022,Distant Object,,,,,,,41,1,0.9990722,0.007406463,0.0,0.50000006,0.00043839248,"[0.0009278908837586641, 0.9990721940994263]","[0.00043839140562340617, 0.00043839355930685997]"
55,4.85,0.15,334.0,0.8,1,1995-2024,M-v,3Ek,(48639),,1995 TL8,2460800.5,49.42179,85.80562,260.7701,0.24186,0.2397009,0.00255583,52.9803769,MPO887922,22,MPCLINUX,000A,2024-12-26,2441463.38833,385.6315565,40.2809329,65.6798209,24.9681544,1.0025999,Distant Object,,,,,,,42,1,0.99481237,0.03246944,0.0,0.50000006,0.003017704,"[0.0051877908408641815, 0.9948123693466187]","[0.0030177056323736906, 0.0030177023727446795]"
57,7.61,0.15,43.0,0.16,5,1999-2022,M-v,3El,(49673),,1999 RA215,2460800.5,317.99274,269.63967,132.35875,22.54322,0.1072895,0.0034627,43.2705626,MPO711008,12,MPCLINUX,000A,2022-08-27,2472931.85992,284.6353349,38.6280856,47.9130396,21.3862368,1.0035257,Distant Object,,,,,,,43,1,0.9974449,0.017804533,0.0,0.49999997,0.0013691604,"[0.0025550273712724447, 0.9974449276924133]","[0.0013691619969904423, 0.0013691586209461093]"
58,2.41,0.15,697.0,0.73,1,1954-2025,M-v,3Ek,(50000),Quaoar,2002 LM60,2460800.5,290.96617,163.78626,189.00522,7.99125,0.0366422,0.00347567,43.1628743,E2025-L46,33,MPCLINUX,000A,2025-06-05,2480662.92088,283.57343,41.5812916,44.744457,21.5524608,1.0035389,Distant Object,,,,,,,44,1,0.9978406,0.015411725,0.0,0.50000006,0.0009847626,"[0.002159479074180126, 0.9978405833244324]","[0.0009847648907452822, 0.000984760234132409]"
59,7.78,0.15,22.0,0.22,5,1998-2004,M-v,3Ek,(52747),,1998 HM151,2460800.5,321.95739,252.17163,63.88839,0.54456,0.0569113,0.00335411,44.1995549,MPO692485,6,Pan,000A,2004-05-27,2472142.62158,293.8507773,41.6841008,46.715009,22.0281986,1.0034147,Distant Object,,,,,,,45,1,0.99791247,0.014969177,0.0,0.5,0.0010209375,"[0.0020875416230410337, 0.9979124665260315]","[0.00102093699388206, 0.0010209378087893128]"
62,6.71,0.15,120.0,0.97,3,1999-2020,M-v,3Ek,(53311),Deucalion,1999 HU11,2460800.5,306.97199,245.0149,51.30465,0.36663,0.0589449,0.00339382,43.8541199,MPO692495,15,Pan,000A,2020-06-24,2476425.46611,290.4126966,41.2691432,46.4390966,21.8508744,1.0034553,Distant Object,,,,,,,46,1,0.9979911,0.0144823035,0.0,0.49999997,0.0008322159,"[0.0020088618621230125, 0.9979910850524902]","[0.000832217512652278, 0.0008322142530232668]"
63,7.99,0.15,24.0,0.35,4,1999-2002,M-v,3Ek,(54520),,2000 PJ30,2460800.5,14.03797,303.56477,293.38598,5.71872,0.7654313,0.00073015,122.1407287,MPO692518,4,Pan,000A,2002-08-09,2441573.03801,1349.8663153,28.6503919,215.6310655,25.2901494,1.0007414,Distant Object,['1999 OO4'],,,,,,47,0,0.8542507,0.41526407,0.030000000000000027,0.49999985,0.14160646,"[0.8542507290840149, 0.14574895799160004]","[0.14160647988319397, 0.14160645008087158]"
65,3.44,0.15,569.0,0.55,2,1997-2025,M-v,3Ek,(55565),Aya,2002 AW197,2460800.5,301.98812,295.15614,297.38898,24.34845,0.1268259,0.00303754,47.2195337,MPO914730,24,MPCLINUX,000A,2025-04-04,2479899.06132,324.4759712,41.2308738,53.2081936,23.2300083,1.0030914,Distant Object,,,,,,,48,1,0.99581033,0.027120117,0.0,0.5,0.0024496745,"[0.004189722239971161, 0.995810329914093]","[0.002449672669172287, 0.0024496763944625854]"
67,3.5,0.15,1000.0,0.68,1,1954-2025,M-v,3Ek,(55636),,2002 TX300,2460800.5,81.34809,343.24223,324.63798,25.85428,0.1217358,0.00343175,43.5303519,MPO888017,29,MPCLINUX,000A,2025-01-12,2437095.60447,287.2025338,38.2311497,48.8295541,21.4426246,1.003494,Distant Object,,,,,,,49,1,0.9969232,0.02086894,0.0,0.5000001,0.0017718833,"[0.0030770280864089727, 0.9969232082366943]","[0.0017718839226290584, 0.001771882874891162]"
68,3.83,0.15,717.0,0.79,2,1991-2025,M-v,3Ek,(55637),,2002 UX25,2460800.5,309.4962,275.26816,204.57503,19.40084,0.1462074,0.00349486,43.0047672,MPO901795,26,MPCLINUX,000A,2025-02-17,2475251.62739,282.0167488,36.717152,49.2923824,21.0427357,1.0035585,Distant Object,,,,,,,50,1,0.99775505,0.015935542,0.0,0.5000001,0.0015045379,"[0.0022451465483754873, 0.9977550506591797]","[0.0015045381151139736, 0.0015045376494526863]"
69,5.59,0.15,386.0,0.61,1,1990-2024,M-v,3Ek,(55638),,2002 VE95,2460800.5,33.58517,207.89493,199.71591,16.3245,0.2929142,0.00395022,39.6328397,MPO914731,23,MPCLINUX,000A,2024-02-11,2452298.3558,249.5070297,28.0238182,51.2418612,18.1161962,1.004024,Distant Object,,,,,,,51,1,0.99893945,0.008324001,0.0,0.50000006,0.0004277355,"[0.0010606091236695647, 0.9989394545555115]","[0.00042773678433150053, 0.0004277342522982508]"
70,6.87,0.15,116.0,0.8,3,1997-2024,M-v,3Ek,(58534),Logos,1997 CQ29,2460800.5,71.06969,335.34217,132.5369,2.89738,0.1223477,0.00324758,45.1609121,E2024-H69,19,MPCLINUX,000A,2024-04-14,2438916.0689,303.4897703,39.6355784,50.6862458,22.2424501,1.0033059,Distant Object,,,,,,,52,1,0.9976971,0.016285762,0.0,0.49999988,0.000940981,"[0.0023026377893984318, 0.997697114944458]","[0.0009409834165126085, 0.0009409785270690918]"
71,6.91,0.15,168.0,0.45,2,1999-2024,M-v,3Ek,(59358),,1999 CL158,2460800.5,57.95802,328.26198,120.01122,10.01912,0.2105281,0.00368411,41.5190483,E2024-H69,19,MPCLINUX,000A,2024-04-14,2445068.56547,267.5291348,32.7781219,50.2599747,19.8394188,1.0037519,Distant Object,,,,,,,53,1,0.99872136,0.009795416,0.0,0.49999994,0.00051688123,"[0.0012785251019522548, 0.9987213611602783]","[0.0005168816423974931, 0.0005168808856979012]"
72,6.74,0.15,113.0,1.0,3,2000-2022,M-v,3Ek,(60454),,2000 CH105,2460800.5,309.58743,292.10809,319.96725,1.16217,0.0830378,0.00335309,44.2085156,MPO901848,16,MPCLINUX,000A,2022-03-02,2475835.56412,293.9401416,40.5375377,47.8794935,21.9518428,1.0034137,Distant Object,,,,,,,54,1,0.99813426,0.013588613,0.0,0.5,0.0008755518,"[0.0018657621694728732, 0.9981342554092407]","[0.0008755496237426996, 0.0008755539311096072]"
73,7.38,0.15,96.0,0.38,5,2000-2020,M-v,3Ek,(60458),,2000 CM114,2460800.5,347.44921,251.21954,312.2822,19.68612,0.4029471,0.00215032,59.4475453,MPO914780,14,MPCORBFIT,000A,2020-02-18,2466637.26231,458.3538565,35.4933293,83.4017613,24.8976317,1.0021865,Distant Object,,,,,,,55,1,0.98875076,0.06166505,0.0,0.49999982,0.0085089225,"[0.01124891359359026, 0.9887507557868958]","[0.00850891973823309, 0.008508925326168537]"
75,8.47,0.15,175.0,0.76,2,2000-2020,M-v,3Ek,(60608),,2000 EE173,2460800.5,19.12173,235.18615,293.9658,5.95838,0.5394715,0.00287962,48.9304114,MPO692633,15,Pan,000A,2020-06-23,2454160.08814,342.2695792,22.533849,75.3269738,17.3451091,1.0029302,Distant Object,,,,,,,56,1,0.9979719,0.014603207,0.0,0.5000002,0.0009921733,"[0.0020284089259803295, 0.9979718923568726]","[0.0009921748423948884, 0.000992171815596521]"
76,6.63,0.15,225.0,1.02,3,2000-2025,M-v,3Ek,(60620),,2000 FD8,2460800.5,333.7142,81.6306,184.86332,19.52788,0.2172942,0.00343266,43.5226457,MPO914781,20,MPCORBFIT,000A,2025-05-02,2468458.19388,287.1262717,34.0654272,52.9798642,20.7338235,1.003495,Distant Object,,,,,,,57,1,0.99809104,0.0138594825,0.0,0.5,0.0012597666,"[0.001908954931423068, 0.9980910420417786]","[0.0012597700115293264, 0.0012597632594406605]"
77,6.86,0.15,164.0,1.11,2,2000-2022,M-v,3Ek,(60621),,2000 FE8,2460800.5,38.15415,142.58968,3.93439,5.87388,0.4023544,0.00241033,55.0915989,MPO901849,16,MPCLINUX,000A,2022-05-29,2444970.87298,408.9103144,32.9252517,77.2579461,23.0864358,1.0024515,Distant Object,,,,,,,58,1,0.99478495,0.032611955,0.0,0.4999999,0.0025897694,"[0.00521484948694706, 0.994784951210022]","[0.0025897689629346132, 0.002589769894257188]"
79,12.43,0.15,537.0,0.49,2,2001-2004,M-v,3Ek,(65407),,2002 RP120,2460800.5,20.23859,357.94108,38.96619,119.44592,0.954112,0.00245325,54.4471339,MPO692724,4,Pan,000A,2004-06-22,2452550.62637,401.7561514,2.4984701,106.3957977,2.4411452,1.0024953,Distant Object,,,,,,,59,1,1.0,1.549208e-08,0.0,0.5,1.1272664e-09,"[7.413909486331249e-10, 1.0]","[2.2545327826861694e-09, 0.0]"
80,6.47,0.15,218.0,0.88,1,1987-2025,M-v,3Ek,(65489),Ceto,2003 FX128,2460800.5,12.86104,319.35824,172.00319,22.30268,0.8231395,0.00098442,100.080313,E2025-L03,24,MPCLINUX,000A,2025-05-27,2447735.64831,1001.2049368,17.7002542,182.4603718,16.1350163,1.0009998,Distant Object,,,,,,,60,1,0.5669482,0.68415606,0.37,0.5,0.20798771,"[0.4330518841743469, 0.5669481754302979]","[0.2079877108335495, 0.2079877108335495]"
81,6.81,0.15,123.0,0.73,3,1999-2019,M-v,3Ek,(66452),,1999 OF4,2460800.5,117.32739,88.15348,134.40568,2.66,0.0614541,0.00326299,45.0185882,MPO692743,17,Pan,000A,2019-11-26,2424842.49025,302.0562364,42.2520114,47.785165,22.4242854,1.0033216,Distant Object,['2004 QF29'],,,,,,61,1,0.99775827,0.015915405,0.0,0.50000006,0.0010693285,"[0.002241827780380845, 0.9977582693099976]","[0.0010693247895687819, 0.001069332123734057]"
82,5.86,0.15,270.0,0.63,2,1999-2023,M-v,3Ek,(66652),Borasisi,1999 RZ253,2460800.5,67.03232,199.9658,84.68853,0.56372,0.0853296,0.00339256,43.8649234,MPO776939,20,MPCLINUX,000A,2023-10-11,2441041.52579,290.5200184,40.121947,47.6078998,21.7727684,1.003454,Distant Object,,,,,,,62,1,0.9980233,0.01428214,0.0,0.49999997,0.0009393225,"[0.001976659055799246, 0.998023271560669]","[0.0009393212385475636, 0.0009393237414769828]"
83,8.58,0.15,33.0,0.24,4,1998-2018,M-v,3Ek,(69986),,1998 WW24,2460800.5,55.02429,147.87698,233.86284,13.90862,0.2278769,0.00393538,39.7324281,MPO692810,8,Pan,000A,2018-09-14,2446818.26485,250.4480527,30.6783256,48.7865306,18.8346036,1.0040089,Distant Object,,,,,,,63,1,0.9988494,0.0089364145,0.0,0.49999997,0.0004918441,"[0.0011505680158734322, 0.9988493919372559]","[0.0004918441991321743, 0.0004918439663015306]"
84,7.08,0.15,34.0,0.26,4,1998-2022,M-v,3El,(69987),,1998 WA25,2460800.5,72.88975,232.64241,136.28546,1.04779,0.0230199,0.00351739,42.8208842,MPO728356,10,MPCLINUX,000A,2022-11-28,2440077.28901,280.2098812,41.8351517,43.8066167,21.3990964,1.0035815,Distant Object,,,,,,,64,1,0.9980337,0.014217769,0.0,0.5,0.00095414626,"[0.001966339536011219, 0.9980337023735046]","[0.0009541476028971374, 0.0009541448671370745]"
85,6.86,0.15,29.0,0.37,4,1998-2023,M-v,3Ek,(69988),,1998 WA31,2460800.5,50.3502,310.68513,20.65445,9.44593,0.4294281,0.00237358,55.6588092,MPO776979,6,MPCLINUX,000A,2023-11-17,2439587.0178,415.2416096,31.7573525,79.5602659,22.697426,1.0024141,Distant Object,,,,,,,65,1,0.99465215,0.0333092,0.0,0.5000001,0.0028497884,"[0.005348027218133211, 0.9946521520614624]","[0.0028497907333076, 0.002849786076694727]"
86,8.18,0.15,31.0,0.2,4,1998-2017,M-v,3Ek,(69990),,1998 WU31,2460800.5,57.93586,143.59325,237.04799,6.56403,0.189297,0.00396605,39.5272787,MPO692810,6,Pan,000A,2017-12-26,2446192.36586,248.5108609,32.0448834,47.009674,19.0554419,1.0040402,Distant Object,,,,,,,66,1,0.9988588,0.008874069,0.0,0.5000001,0.0006114786,"[0.0011413955362513661, 0.9988588094711304]","[0.0006114805582910776, 0.0006114766001701355]"
87,8.59,0.15,252.0,0.73,1,2001-2020,M-v,3Ek,(73480),,2002 PN34,2460800.5,48.79082,358.81402,299.25513,16.61585,0.567747,0.00568908,31.0771763,MPO692876,19,Pan,000A,2020-02-05,2452224.15618,173.2456454,13.4332027,48.7211499,10.5299316,1.0058057,Distant Object,,,,,,,67,1,0.9995053,0.0042596813,0.0,0.49999997,0.00016266447,"[0.0004946466069668531, 0.9995052814483643]","[0.0001626630692044273, 0.00016266586317215115]"
88,7.29,0.15,93.0,0.18,4,2000-2020,M-v,3Ek,(76803),,2000 PK30,2460800.5,77.63352,127.72432,127.43174,33.76262,0.1203351,0.00409864,38.6701638,MPO692939,15,Pan,000A,2020-06-28,2441859.0273,240.4717243,34.0167858,43.3235418,19.0550995,1.0041759,Distant Object,,,,,,,68,1,0.9974371,0.01785158,0.0,0.5,0.0013990374,"[0.002562929643318057, 0.9974371194839478]","[0.0013990337029099464, 0.0013990411534905434]"
89,4.86,0.15,105.0,0.85,2,1989-2025,M-v,3Ek,(78799),,2002 XW93,2460800.5,153.52481,248.54643,46.70016,14.33072,0.2439338,0.00426071,37.6831984,MPO902024,16,MPCLINUX,000A,2025-02-25,2424767.73308,231.3245017,28.4909926,46.8754042,17.7204544,1.0043417,Distant Object,,,,,,,69,1,0.9991317,0.0069885612,0.0,0.5,0.00041792705,"[0.0008682991028763354, 0.9991316795349121]","[0.0004179244569968432, 0.00041792960837483406]"
90,5.26,0.15,525.0,0.81,2,1997-2025,M-v,3Ek,(79360),Sila-Nunam,1997 CS29,2460800.5,351.5487,214.06136,304.26998,2.23944,0.0126922,0.00337983,43.9749949,MPO914929,28,MPCLINUX,000A,2025-04-02,2463301.03258,291.6142193,43.4168555,44.5331343,21.9839554,1.003441,Distant Object,,,,,,,70,1,0.99767244,0.0164371,0.0,0.50000006,0.0012612347,"[0.0023276398424059153, 0.997672438621521]","[0.0012612377759069204, 0.0012612316058948636]"
91,7.74,0.15,182.0,0.84,2,1999-2020,M-v,3Ek,(79969),,1999 CP133,2460800.5,69.48805,155.38931,334.17873,3.17642,0.0841695,0.00480051,34.8025339,MPO692998,15,Pan,000A,2020-06-17,2446325.33075,205.3129286,31.873222,37.7318458,17.2779876,1.0048945,Distant Object,,,,,,,71,1,0.9992456,0.0061771926,0.0,0.49999994,0.00025876443,"[0.0007542765815742314, 0.9992455840110779]","[0.0002587612543720752, 0.00025876759900711477]"
92,5.74,0.15,189.0,0.86,2,1999-2025,M-v,3Ek,(79978),,1999 CC158,2460800.5,51.16293,101.55611,336.98912,18.73633,0.2789895,0.00247856,54.0758837,MPO914935,19,MPCLINUX,000A,2025-04-02,2440157.80079,397.6540757,38.9892799,69.1624875,24.9334398,1.0025211,Distant Object,,,,,,,72,1,0.9934769,0.0393293,0.0,0.5000001,0.0046678297,"[0.006523265969008207, 0.993476927280426]","[0.004667830653488636, 0.004667828790843487]"
93,6.08,0.15,198.0,0.44,2,1999-2024,M-v,3Ek,(79983),,1999 DF9,2460800.5,30.54668,175.86006,334.82589,9.8146,0.142897,0.00312621,46.322322,E2024-D99,17,MPCLINUX,000A,2024-02-15,2451029.31454,315.272058,39.7030012,52.9416428,22.6882205,1.003182,Distant Object,,,,,,,73,1,0.9973349,0.01845851,0.0,0.49999994,0.001265818,"[0.0026650074869394302, 0.997334897518158]","[0.0012658154591917992, 0.0012658204650506377]"
94,6.69,0.15,125.0,0.69,2,2000-2023,M-v,3Ek,(80806),,2000 CM105,2460800.5,107.65252,6.95135,45.55204,3.75999,0.0686494,0.00359369,42.2126297,E2023-FA2,16,MPCLINUX,000A,2023-03-18,2430843.76581,274.2607202,39.314758,45.1105014,21.0068463,1.0036595,Distant Object,,,,,,,74,1,0.9982787,0.012675146,0.0,0.49999997,0.0009877038,"[0.0017212609527632594, 0.9982786774635315]","[0.000987705308943987, 0.0009877022821456194]"
95,4.65,0.15,416.0,0.85,1,2000-2025,M-v,3Ek,(82075),,2000 YW134,2460800.5,37.59425,316.30049,126.91772,19.78222,0.29332,0.00222333,58.1389003,MPO914954,23,MPCLINUX,000A,2025-04-01,2443891.28847,443.3025395,41.0855981,75.1922025,26.5684128,1.0022609,Distant Object,['2001 XG201'],,,,,,75,1,0.99045205,0.05391389,0.0,0.5,0.0064069796,"[0.009547966532409191, 0.9904520511627197]","[0.00640697730705142, 0.006406981963664293]"
96,6.16,0.15,278.0,0.66,1,2000-2025,M-v,3Ek,(82155),,2001 FZ173,2460800.5,6.76131,198.99402,2.42335,12.72533,0.6163722,0.00127183,84.36888,E2025-M81,22,MPCORBFIT,000A,2025-06-21,2455484.16882,774.9495418,32.3662478,136.3715122,26.1579516,1.0012921,Distant Object,,,,,,,76,1,0.85224867,0.4187886,0.030000000000000027,0.5,0.12587607,"[0.1477513462305069, 0.8522486686706543]","[0.1258760690689087, 0.1258760690689087]"
97,7.06,0.15,156.0,0.53,3,2001-2021,M-v,3Ek,(82157),,2001 FM185,2460800.5,297.56137,115.67685,150.75874,5.36868,0.0564681,0.00412913,38.479579,MPO841810,16,MPCLINUX,000A,2021-05-08,2475922.10761,238.6961794,36.3067103,40.6524477,19.1784406,1.0042071,Distant Object,,,,,,,77,1,0.9989212,0.008449069,0.0,0.50000006,0.00040501845,"[0.0010789040243253112, 0.9989212155342102]","[0.000405015452997759, 0.00040502144838683307]"
98,6.16,0.15,222.0,0.67,1,1999-2025,M-v,3Ek,(82158),,2001 FP185,2460800.5,2.51155,6.58679,179.3844,30.8146,0.838519,0.00031988,211.745316,E2025-N01,22,MPCLINUX,000A,2025-06-29,2452946.99781,3081.2058814,34.1928454,389.2977866,31.4320979,1.0003247,Distant Object,,,,,,,78,0,0.9999903,0.00012243053,0.0,0.5,2.2766231e-05,"[0.9999902844429016, 9.770616998139303e-06]","[2.2765843823435716e-05, 2.2766618712921627e-05]"
100,3.92,0.15,519.0,0.76,2,2000-2025,M-v,3Ek,(84522),,2002 TC302,2460800.5,331.35497,85.9191,23.8043,34.9901,0.299435,0.00236046,55.8647605,MPO888361,23,MPCLINUX,000A,2025-01-04,2472936.16768,417.5484846,39.1368959,72.5926251,25.4279262,1.0024007,Distant Object,,,,,,,79,1,0.99180853,0.04751615,0.0,0.5000001,0.005937579,"[0.00819175411015749, 0.9918085336685181]","[0.005937577690929174, 0.005937580019235611]"
101,5.19,0.15,283.0,0.76,1,1983-2024,M-v,3Ek,(84719),,2002 VR128,2460800.5,85.04442,289.77725,23.01679,13.99421,0.2623019,0.00394205,39.6876107,MPO888363,24,MPCLINUX,000A,2024-12-23,2439226.57306,250.0244215,29.277475,50.0977464,18.4785062,1.0040157,Distant Object,,,,,,,80,1,0.9988875,0.008676326,0.0,0.49999982,0.00062076695,"[0.0011121811112388968, 0.9988874793052673]","[0.0006207689293660223, 0.0006207649712450802]"
