name,H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy,variation_ratio,prob_mean_c0,prob_std_c0,prob_mean_c1,prob_std_c1
3104,6.9,0.15,12.0,0.22,5,2014-2016,M-v,38h,,,2014 FZ71,2460800.5,354.01384,243.32509,305.80769,25.43736,0.2581965,0.0015046,75.4260063,MPO380710,3,MPCW,000A,2016-03-09,2464779.07238,655.060888,55.9512755,94.9007371,35.1988495,1.0015289,Distant Object,,,,,,,1,0.88492686,0.102267444,0.35699224,0.0,0.11507313,0.10226744,0.88492686,0.102267444
3105,7.2,0.15,11.0,0.17,5,2014-2016,M-v,38h,,,2014 FA72,2460800.5,73.93585,116.03728,322.28227,5.09302,0.3965455,0.00231612,56.5754921,MPO403057,3,MPCW,000A,2016-05-03,2428877.93621,425.5420783,34.1407353,79.0102489,23.8395451,1.0023555,Distant Object,,,,,,,1,0.97369105,0.024209866,0.121667914,0.0,0.026309028,0.024209868,0.97369105,0.024209866
3106,6.19,0.15,20.0,0.33,3,2014-2021,M-v,3Ek,,,2014 FE72,2460800.5,0.1996,133.76711,336.80239,20.62487,0.9840733,9.18e-06,2258.183681,MPO703691,5,Veres,000A,2021-03-18,2438866.43407,107309.6792864,35.965414,4480.401948,35.6790089,1.0000093,Distant Object,,,,,,,0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0
3107,6.9,0.15,11.0,0.35,8,2014-2015,M-v,38h,,,2014 FF72,2460800.5,136.31764,76.19846,302.87166,27.02325,0.2681831,0.00278939,49.9799924,MPO389119,2,MPCW,000A,2015-04-19,2411928.86912,353.3411992,36.5762031,63.3837817,23.1926613,1.0028382,Distant Object,,,,,,,1,0.98342013,0.011681654,0.08441198,0.0,0.016579887,0.011681652,0.98342013,0.011681654
3108,7.07,0.15,10.0,0.43,6,2014-2021,M-v,3Ek,,,2014 FG72,2460800.5,153.22241,171.86379,192.91363,34.99029,0.2221503,0.00309672,46.6159846,MPO623802,3,Pike,000A,2021-03-20,2411321.24466,318.2748282,36.2602296,56.9717396,22.1577253,1.0031518,Distant Object,,,,,,,1,0.98620194,0.011233213,0.07280247,0.0,0.013798004,0.0112332115,0.98620194,0.011233213
3109,7.2,0.15,12.0,0.16,5,2014-2015,M-v,38h,,,2014 FH72,2460800.5,289.72176,45.86681,236.12538,19.1985,0.3466191,0.00230301,56.7900142,MPO389119,3,MPCW,000A,2015-12-09,2491316.4531,427.9647173,37.1055106,76.4745178,24.9834946,1.0023421,Distant Object,,,,,,,1,0.9768734,0.022041868,0.10996961,0.0,0.02312656,0.022041868,0.9768734,0.022041868
3110,5.67,0.15,18.0,0.3,4,2007-2019,M-v,3Ek,,,2014 FJ72,2460800.5,36.98588,132.79927,302.54445,15.3568,0.5966723,0.00106706,94.8443595,MPO893444,5,MPCLINUX,000A,2019-04-05,2426137.06982,923.6709011,38.2533574,151.4353616,30.5390381,1.0010838,Distant Object,,,,,,,0,0.512641,0.25848123,0.6928275,0.0,0.512641,0.25848123,0.48735902,0.25848123
3111,6.81,0.15,13.0,0.38,5,2014-2021,M-v,3Ek,,,2014 FK72,2460800.5,85.73712,231.00807,207.59263,12.29029,0.2947098,0.00250571,53.6844497,MPO623802,4,Pike,000A,2021-03-20,2426583.66638,393.344207,37.8631163,69.5057831,24.5108738,1.0025488,Distant Object,,,,,,,1,0.98159873,0.016625457,0.09174988,0.0,0.018401174,0.016625455,0.98159873,0.016625457
3112,6.8,0.15,13.0,0.19,4,2014-2016,M-v,38h,,,2014 FL72,2460800.5,26.90034,258.82156,201.12796,29.23782,0.6331048,0.00094184,103.0743195,MPO389119,3,MPCW,000A,2016-03-10,2432237.81153,1046.4674261,37.8174731,168.3311659,30.8799484,1.0009565,Distant Object,,,,,,,0,0.6452741,0.26493016,0.65032315,0.0,0.6452741,0.26493016,0.35472593,0.26493016
3113,6.2,0.15,9.0,0.27,7,2014-2015,M-v,38h,,,2014 FM72,2460800.5,88.89592,134.36782,290.95211,4.71467,0.3865444,0.00240851,55.1193195,MPO389119,2,MPCW,000A,2015-04-19,2423891.25358,409.2189821,33.8132552,76.4253838,23.4417898,1.0024497,Distant Object,,,,,,,1,0.9777747,0.024715336,0.10657782,0.0,0.022225369,0.02471534,0.9777747,0.024715336
3114,7.6,0.15,18.0,0.09,9,2014-2015,M-v,3Ek,,,2014 FN97,2460800.5,57.0747,329.02024,145.99992,15.20018,0.4435054,0.00236128,55.8518791,MPO912865,2,Alexanders,000A,2015-03-29,2436628.59588,417.4040743,31.0812691,80.6224891,22.4329899,1.0024015,Distant Object,,,,,,,1,0.9791681,0.016238479,0.10125931,0.0,0.020831909,0.016238479,0.9791681,0.016238479
3116,5.72,0.15,96.0,0.37,4,2002-2024,M-v,3Ek,,,2014 GT53,2460800.5,288.46603,286.75898,33.84213,12.16573,0.0986043,0.00315885,46.0026606,MPO845466,12,MPCLINUX,000A,2024-06-26,2483446.432,312.0142472,41.4666005,50.5387207,22.7776928,1.0032153,Distant Object,,,,,,,1,0.98534364,0.010627962,0.07644053,0.0,0.0146563705,0.010627964,0.98534364,0.010627962
3117,6.69,0.15,86.0,0.16,3,2011-2022,M-v,3Ek,,,2014 GE54,2460800.5,41.14784,25.8855,133.93988,16.99721,0.2561574,0.00301041,47.5027478,MPO703694,8,MPCLINUX,000A,2022-04-08,2447131.93768,327.3995651,35.3345674,59.6709282,22.1928892,1.0030637,Distant Object,,,,,,,1,0.98814774,0.009567127,0.06434927,0.0,0.011852244,0.009567128,0.98814774,0.009567127
3118,7.58,0.15,70.0,0.33,4,2010-2024,M-v,3Ek,,,2014 GJ54,2460800.5,351.07054,37.63077,233.10545,17.29742,0.2697212,0.00401232,39.2228329,MPO845466,9,MPCLINUX,000A,2024-07-06,2463026.02152,245.6452873,28.6436033,49.8020625,18.1846952,1.0040876,Distant Object,,,,,,,1,0.9904223,0.00660004,0.05405175,0.0,0.009577666,0.006600041,0.9904223,0.00660004
3119,8.22,0.15,71.0,0.41,3,2011-2024,M-v,3Ek,,,2014 GK54,2460800.5,4.63222,12.71999,234.19726,24.05517,0.3224272,0.00401226,39.2232327,MPO845466,8,MPCLINUX,000A,2024-07-06,2459645.96633,245.6490431,26.5765956,51.8698698,17.5728065,1.0040875,Distant Object,,,,,,,1,0.99065584,0.007048036,0.052966077,0.0,0.009344273,0.0070480327,0.99065584,0.007048036
3122,6.38,0.15,21.0,0.2,5,2014-2021,M-v,3Ek,,,2014 HP208,2460800.5,321.55687,85.20985,223.87487,26.92398,0.4208232,0.00189699,64.6287953,MPO750185,4,Veres,000A,2021-03-17,2481066.79237,519.564047,37.4314988,91.8260918,26.591771,1.0019284,Distant Object,"['2015 HD196', '2015 HF196']",,,,,,1,0.956307,0.042423923,0.17950809,0.0,0.04369298,0.042423923,0.956307,0.042423923
3123,8.25,0.15,23.0,0.29,4,2013-2015,M-v,3Ek,,,2014 HR208,2460800.5,339.03288,272.44481,346.78769,3.17444,0.1224716,0.00400745,39.2546081,E2024-FB1,3,MPCLINUX,000A,2015-04-26,2466032.60061,245.943851,34.4470334,44.0621828,19.3329084,1.0040826,Distant Object,,,,,,,1,0.99008733,0.009473784,0.055600174,0.0,0.009912758,0.009473781,0.99008733,0.009473784
3124,7.42,0.15,25.0,0.23,4,2013-2025,M-v,3Ek,,,2014 HV208,2460800.5,96.30723,310.04251,181.28755,1.86246,0.0448876,0.00345709,43.3174177,E2025-L03,4,MPCLINUX,000A,2025-05-27,2432941.88559,285.0977819,41.3730028,45.2618326,21.6150688,1.0035199,Distant Object,['2013 HU163'],,,,,,1,0.98831385,0.012218404,0.06361341,0.0,0.01168616,0.0122184,0.98831385,0.012218404
3125,8.2,0.15,7.0,0.11,6,2014-2015,M-v,38h,,,2014 HX209,2460800.5,308.47836,45.17175,250.91519,3.15775,0.1604377,0.00323868,45.2436461,MPO505254,2,Veres,000A,2015-04-26,2476709.11483,304.3241341,37.9848596,52.5024326,22.0395315,1.0032968,Distant Object,['2015 HW195'],,,,,,1,0.9846698,0.017417084,0.07926063,0.0,0.015330211,0.017417084,0.9846698,0.017417084
3126,6.35,0.15,96.0,0.33,4,2011-2025,M-v,3Ek,,,2014 HO211,2460800.5,358.40516,50.9911,175.10501,43.70904,0.4156616,0.00188201,64.9711743,MPO906708,13,MPCLINUX,000A,2025-03-01,2461647.91764,523.698192,37.965152,91.9771966,26.8729039,1.0019131,Distant Object,,,,,,,1,0.9541259,0.054261137,0.18618256,0.0,0.04587402,0.054261137,0.9541259,0.054261137
3127,7.8,0.15,22.0,0.08,5,2014-2016,M-v,3Ek,,,2014 HJ344,2460800.5,31.53005,53.80155,153.03736,18.40734,0.3033817,0.00401773,39.1876057,E2024-U35,2,Pan,000A,2016-07-31,2452952.71395,245.3144295,27.2988033,51.0764081,17.7903803,1.0040931,Distant Object,,,,,,,1,0.9919968,0.006856105,0.04660969,0.0,0.008003165,0.006856108,0.9919968,0.006856105
3129,9.73,0.15,67.0,0.26,3,2011-2024,M-v,3Ek,,,2014 JE80,2460800.5,2.67652,146.40687,116.35016,28.18099,0.7988937,0.00117102,89.1444637,MPO845475,7,MPCLINUX,000A,2024-07-06,2458514.82963,841.6694518,17.9275133,160.3614141,16.1248453,1.0011895,Distant Object,,,,,,,1,0.7623473,0.21273981,0.5483591,0.0,0.2376527,0.21273981,0.7623473,0.21273981
3130,7.78,0.15,81.0,0.21,3,2010-2023,M-v,3Ek,,,2014 JO80,2460800.5,50.09966,345.80475,196.4787,15.71675,0.2878261,0.00405713,38.9334874,E2023-WE3,10,MPCLINUX,000A,2023-04-17,2448451.86181,242.9321311,27.7274136,50.1395612,17.8540434,1.0041334,Distant Object,,,,,,,1,0.99057657,0.006318069,0.053335056,0.0,0.009423443,0.0063180663,0.99057657,0.006318069
3131,7.4,0.15,77.0,0.13,2,2011-2016,M-v,38h,,,2014 JT80,2460800.5,345.84175,151.29634,146.09557,14.50155,0.2149655,0.00398367,39.4106857,MPO473322,6,MPCLINUX,040A,2016-06-28,2464354.63445,247.4121292,30.9387479,47.8826235,18.7947557,1.0040582,Distant Object,,,,,,,1,0.99181265,0.0066115856,0.04749553,0.0,0.008187407,0.0066115884,0.99181265,0.0066115856
3132,5.7,0.15,75.0,0.13,1,2010-2015,M-v,38h,,,2014 JU80,2460800.5,43.80819,33.38469,158.10385,11.50188,0.3243048,0.00255497,52.9922378,MPO473322,6,MPCLINUX,040A,2015-08-10,2443653.76627,385.7610627,35.8066007,70.1778749,23.7094266,1.002599,Distant Object,,,,,,,1,0.983048,0.016480846,0.085926875,0.0,0.016951947,0.016480844,0.983048,0.016480846
3133,7.6,0.15,49.0,0.16,1,2011-2015,M-v,38h,,,2014 JV80,2460800.5,2.5155,149.40851,127.05278,8.22717,0.3996319,0.00296539,47.9823977,MPO473322,4,MPCLINUX,040A,2015-08-08,2459952.18786,332.3708434,28.8071009,67.1576945,20.1596687,1.0030178,Distant Object,,,,,,,1,0.9857552,0.014302856,0.074702755,0.0,0.014244825,0.014302851,0.9857552,0.014302856
3134,5.69,0.15,24.0,0.2,4,2014-2024,M-v,3Ek,,,2014 JC92,2460800.5,83.03801,86.85529,55.53288,9.34158,0.1320853,0.00320639,45.5468603,MPO845475,6,MPCLINUX,000A,2024-06-06,2434902.10933,307.3885366,39.5307896,51.562931,22.3761129,1.0032638,Distant Object,['2015 KQ178'],,,,,,1,0.988579,0.008936627,0.06243378,0.0,0.01142102,0.008936623,0.988579,0.008936627
3139,6.5,0.15,85.0,0.15,2,2011-2017,M-v,38h,,,2014 KS101,2460800.5,353.20735,61.36422,217.58693,24.14731,0.0227996,0.00415475,38.321208,MPO473324,7,MPCLINUX,000A,2017-06-23,2462435.43152,237.2240884,37.4474998,39.1949162,19.1506439,1.0042333,Distant Object,,,,,,,1,0.9909997,0.0062656803,0.051355872,0.0,0.009000382,0.006265682,0.9909997,0.0062656803
3140,6.8,0.15,64.0,0.16,2,2012-2016,M-v,38h,,,2014 KT101,2460800.5,0.15022,206.62817,66.45811,9.96449,0.239189,0.0036386,41.8645745,MPO456896,5,MPCLINUX,040A,2016-08-18,2460759.21489,270.8756848,31.8510288,51.8781202,19.7347223,1.0037054,Distant Object,,,,,,,1,0.9911882,0.00627964,0.05046747,0.0,0.008811843,0.00627964,0.9911882,0.00627964
3141,7.5,0.15,56.0,0.16,1,2010-2018,M-v,38h,,,2014 KX101,2460800.5,32.77221,85.71922,129.451,4.00456,0.2349853,0.00399259,39.3519418,MPO473324,9,MPCLINUX,040A,2018-04-12,2452592.05667,246.8591623,30.104814,48.5990696,18.5895013,1.0040674,Distant Object,,,,,,,1,0.98992187,0.008159392,0.056360155,0.0,0.010078106,0.008159386,0.98992187,0.008159392
3142,7.1,0.15,77.0,0.12,1,2010-2017,M-v,38h,,,2014 KB102,2460800.5,5.2753,45.30438,214.96905,11.13234,0.4052424,0.00241029,55.0922038,MPO473324,7,MPCLINUX,040A,2017-08-09,2458611.76048,408.9170491,32.7665069,77.4179007,23.0224424,1.0024515,Distant Object,,,,,,,1,0.9807616,0.018468916,0.09506022,0.0,0.019238431,0.018468913,0.9807616,0.018468916
3143,7.1,0.15,76.0,0.11,1,2010-2017,M-v,38h,,,2014 KC102,2460800.5,346.79596,137.59409,162.86335,12.5825,0.2631505,0.0040258,39.1352371,MPO456896,7,MPCLINUX,040A,2017-05-26,2464080.35494,244.8228527,28.8367799,49.4336943,18.2125965,1.0041013,Distant Object,,,,,,,1,0.99129385,0.0063216505,0.049967576,0.0,0.008706109,0.006321654,0.99129385,0.0063216505
3144,7.4,0.15,48.0,0.17,2,2010-2016,M-v,38h,,,2014 KD102,2460800.5,14.42426,57.95741,197.62495,7.2823,0.2187567,0.00400605,39.2637689,MPO473324,6,MPCLINUX,040A,2016-08-18,2457199.836,246.0299494,30.6745564,47.8529814,18.6924106,1.0040811,Distant Object,,,,,,,1,0.9916441,0.0073765325,0.048301913,0.0,0.008355847,0.00737653,0.9916441,0.0073765325
3145,6.67,0.15,95.0,0.64,2,2012-2020,M-v,3Ek,,,2014 KE113,2460800.5,4.0399,135.60707,106.3911,33.91543,0.4379212,0.00161438,71.9667116,MPO893460,8,Bell,000A,2020-06-22,2458297.92923,610.5166158,40.4509629,103.4824603,29.0826486,1.0016406,Distant Object,,,,,,,1,0.9152893,0.0694549,0.29012638,0.0,0.084710665,0.0694549,0.9152893,0.0694549
3148,5.95,0.15,93.0,0.32,3,2011-2024,M-v,3Ek,,,2014 LT28,2460800.5,43.22925,198.29691,63.94172,10.04785,0.0647346,0.00336456,44.1079464,MPO845481,11,MPCLINUX,000A,2024-07-06,2447951.85979,292.9376932,41.2526361,46.9632567,21.9615545,1.0034254,Distant Object,,,,,,,1,0.98805016,0.007937099,0.064780705,0.0,0.0119498875,0.007937102,0.98805016,0.007937099
3149,6.9,0.15,90.0,0.14,1,2010-2017,M-v,38h,,,2014 LU28,2460800.5,18.92414,121.08061,104.38617,32.33685,0.3523797,0.00244011,54.6423905,MPO473325,8,MPCLINUX,040A,2017-08-08,2453045.02277,403.9192357,35.3875213,73.8972597,23.9286827,1.0024819,Distant Object,,,,,,,1,0.97984576,0.017128184,0.098639,0.0,0.020154314,0.017128186,0.97984576,0.017128184
3150,13.6,0.15,25.0,0.2,0,2014-2016,M-v,38h,,,2014 MH55,2460800.5,13.44205,186.10498,68.03809,92.23765,0.8985553,0.00335585,44.1842335,MPO640481,2,Veres,000A,2016-02-15,2456794.88286,293.6979992,4.4822563,83.8862107,4.2549057,1.0034165,Distant Object,,,,,,,1,0.9975003,0.006780448,0.017474072,0.0,0.0024997673,0.006780449,0.9975003,0.006780448
3151,11.7,0.15,20.0,0.05,,,,,,,2014 MT69,2456840.5,275.26739,235.98501,140.9265,3.22632,0.104003,0.00346759,43.2299048,MPO369203,1,MPCW,200A,2014-08-03,2481276.72495,284.2342564,38.733865,47.7259446,21.3811516,1.0035306,Distant Object,,1.0,40.0,,,,1,0.98576945,0.013497325,0.074642345,0.0,0.014230568,0.013497328,0.98576945,0.013497325
3152,6.78,0.15,66.0,0.16,4,2012-2022,M-v,3El,,,2014 ME70,2460800.5,35.45811,273.91931,1.08884,7.80705,0.1495391,0.0035455,42.5942334,MPO714163,7,Veres,000A,2022-09-02,2450799.62283,277.9881027,36.2247301,48.9637367,20.8208718,1.0036103,Distant Object,,,,,,,1,0.99015105,0.007724573,0.05530632,0.0,0.009848959,0.007724576,0.99015105,0.007724573
3153,6.72,0.15,71.0,0.24,4,2011-2024,M-v,3Ek,,,2014 MF70,2460800.5,324.86498,185.33241,125.93435,4.7613,0.2420106,0.00401566,39.2010943,MPO845483,12,MPCLINUX,000A,2024-06-26,2469550.13144,245.4410984,29.7140139,48.6881747,18.4525601,1.004091,Distant Object,,,,,,,1,0.9900667,0.00802475,0.055694867,0.0,0.009933316,0.008024758,0.9900667,0.00802475
3155,9.75,0.15,39.0,0.06,5,2014-2020,M-v,3Ek,,,2014 MB103,2460800.5,174.44397,292.95278,184.34274,1.96089,0.0800916,0.00338639,43.9182188,E2024-E50,4,MPCLINUX,000A,2020-08-13,2409285.87637,291.0496471,40.4007384,47.4356992,21.8182491,1.0034477,Distant Object,,,,,,,1,0.9861295,0.013199537,0.07311151,0.0,0.01387044,0.01319953,0.9861295,0.013199537
3156,8.82,0.15,39.0,0.04,5,2014-2020,M-v,3Ek,,,2014 MH105,2460800.5,267.86521,147.25941,259.37005,4.92195,0.1975086,0.00341372,43.6834624,E2024-U45,4,Pan,000A,2020-08-15,2487790.21497,288.7191434,35.0556029,52.3113219,20.989693,1.0034756,Distant Object,,,,,,,1,0.9872456,0.011890315,0.06830546,0.0,0.012754286,0.011890315,0.9872456,0.011890315
3157,9.1,0.15,52.0,0.17,0,2014-2017,M-v,38h,,,2014 NV65,2460800.5,2.88833,253.46705,81.17596,12.33214,0.8060323,0.0008028,114.6563228,MPO466511,4,MPCW,040A,2017-09-21,2457202.67987,1227.7134502,22.2396232,207.0730224,20.0827389,1.0008152,Distant Object,,,,,,,0,0.8064205,0.2387778,0.4913718,0.0,0.8064205,0.2387778,0.19357948,0.2387778
3159,6.57,0.15,69.0,0.21,4,2013-2023,M-v,3Ek,,,2014 NY65,2460800.5,279.8571,165.21199,257.44132,18.48202,0.0813892,0.00380273,40.6510893,E2023-Q78,8,MPCLINUX,000A,2023-08-14,2481875.76231,259.1840557,37.3425297,43.9596489,20.1909041,1.0038732,Distant Object,,,,,,,1,0.9909025,0.007912887,0.051812343,0.0,0.009097584,0.007912893,0.9909025,0.007912887
3160,5.7,0.15,137.0,0.58,3,2010-2021,M-v,3Ek,,,2014 NB66,2460800.5,234.61957,190.81133,300.06051,4.91864,0.078983,0.003179,45.8081535,E2025-NA0,9,Veres,000A,2021-08-08,2500240.71076,310.0374662,42.1900881,49.4262189,22.7611939,1.0032359,Distant Object,,,,,,,1,0.9854769,0.0128454575,0.07587915,0.0,0.014523119,0.012845455,0.9854769,0.0128454575
3161,6.74,0.15,110.0,0.73,2,2010-2021,M-v,3Ek,,,2014 NC66,2460800.5,9.67083,198.9955,138.86606,43.85772,0.2221681,0.00300538,47.5557326,MPO650100,8,MPCLINUX,000A,2021-09-08,2457582.575,327.9474925,36.9903658,58.1210994,22.6042226,1.0030586,Distant Object,,,,,,,1,0.98227286,0.0131080365,0.08905663,0.0,0.01772716,0.013108042,0.98227286,0.0131080365
3162,6.76,0.15,99.0,0.21,3,2014-2023,M-v,3Ek,,,2014 ND81,2460800.5,44.98432,280.35666,1.82163,24.28575,0.1192147,0.00368648,41.5013104,MPO781806,8,MPCLINUX,000A,2023-09-06,2448597.72222,267.3577112,36.5537441,46.4488767,20.4557439,1.0037543,Distant Object,,,,,,,1,0.99056953,0.0065224725,0.053368036,0.0,0.009430542,0.0065224757,0.99056953,0.0065224725
3163,6.11,0.15,23.0,0.1,5,2014-2023,M-v,3El,,,2014 NB96,2460800.5,259.99923,111.7986,306.40841,12.43545,0.0938922,0.00367721,41.5709636,E2023-QF8,3,Alexanders,000A,2023-08-14,2487995.31399,268.0310682,37.6677744,45.4741528,20.6022423,1.0037449,Distant Object,,,,,,,1,0.9914917,0.00723274,0.049028493,0.0,0.0085082585,0.007232744,0.9914917,0.00723274
3165,9.98,0.15,28.0,0.05,7,2014-2017,M-v,3El,,,2014 OS393,2460800.5,40.18339,114.55168,138.31497,3.80715,0.0163568,0.00338482,43.9317839,MPO810562,2,Alexanders,000A,2017-07-21,2448928.78232,291.1845031,43.2132005,44.6503673,21.9600151,1.0034461,Distant Object,,,,,,,1,0.9869503,0.011202711,0.06958657,0.0,0.013049654,0.011202704,0.9869503,0.011202711
3166,6.25,0.15,110.0,0.44,3,2011-2023,M-v,3Ek,,,2014 OV393,2460800.5,161.55679,102.41454,65.6503,3.55168,0.1063644,0.00400676,39.2590982,MPO781821,10,MPCLINUX,000A,2023-09-06,2420478.84128,245.9860502,35.0833278,43.4348686,19.4074724,1.0040819,Distant Object,,,,,,,1,0.9902052,0.008644537,0.05505621,0.0,0.009794735,0.008644539,0.9902052,0.008644537
3167,9.7,0.15,18.0,0.12,0,2013-2020,M-v,38h,,,2014 OW393,2460800.5,25.66326,305.51342,292.34604,22.22597,0.6594177,0.00357852,42.3317986,MPO562557,3,Pike,000A,2020-08-12,2453628.9868,275.4229222,14.4174613,70.2461359,11.9622953,1.003644,Distant Object,,,,,,,1,0.99108076,0.007194912,0.05097393,0.0,0.008919195,0.0071949116,0.99108076,0.007194912
3168,6.66,0.15,77.0,0.84,3,2009-2021,M-v,3Ek,,,2014 OC394,2460800.5,336.27386,299.54127,94.59772,2.45241,0.0560895,0.00340824,43.7302819,E2021-V29,9,MPCLINUX,000A,2021-11-01,2467761.987,289.1834372,41.2774723,46.1830915,21.7963525,1.00347,Distant Object,,,,,,,1,0.98900634,0.010492979,0.060519204,0.0,0.010993659,0.010492979,0.98900634,0.010492979
3169,5.66,0.15,123.0,0.63,3,2011-2023,M-v,3Ek,,,2014 OD394,2460800.5,164.38712,81.85703,130.27788,11.25252,0.090222,0.00331334,44.561354,E2025-NA0,10,Veres,000A,2023-12-05,2411186.18195,297.4661603,40.5409395,48.5817685,22.0993121,1.0033731,Distant Object,,,,,,,1,0.9883311,0.00907527,0.063536726,0.0,0.0116688665,0.009075272,0.9883311,0.00907527
3170,6.02,0.15,162.0,0.91,2,2012-2024,M-v,3Ek,,,2014 OF394,2460800.5,9.27517,356.34866,354.54481,22.32966,0.1425881,0.00306002,46.9879471,MPO893473,10,MPCLINUX,000A,2024-11-29,2457769.39869,322.0918284,40.288025,53.6878692,23.016309,1.0031144,Distant Object,,,,,,,1,0.98802686,0.008765288,0.06488323,0.0,0.011973094,0.008765286,0.98802686,0.008765288
3171,5.22,0.15,69.0,0.23,3,2013-2022,M-v,3El,,,2014 OJ394,2460800.5,63.83345,270.09313,299.26872,34.82074,0.2228382,0.00259537,52.4408952,MPO714170,8,Veres,000A,2022-08-31,2436204.71146,379.756438,40.7550605,64.1267299,24.9184224,1.0026402,Distant Object,,,,,,,1,0.9792421,0.019048447,0.10097421,0.0,0.020757882,0.019048445,0.9792421,0.019048447
3172,7.07,0.15,149.0,0.65,2,2010-2018,M-v,3Ek,,,2014 OQ394,2460800.5,15.62116,158.50379,186.6063,29.46168,0.4431664,0.00199502,62.4939725,E2025-NA0,9,Veres,000A,2018-10-18,2452970.34461,494.0344088,34.7987437,90.1892013,25.1101888,1.0020283,Distant Object,,,,,,,1,0.9622821,0.03419807,0.16062239,0.0,0.03771789,0.034198076,0.9622821,0.03419807
3175,10.11,0.15,48.0,0.04,4,2014-2020,M-v,3Ek,,,2014 PN70,2460800.5,285.34459,238.93488,136.32821,4.116,0.0605114,0.00336699,44.0867412,E2024-E50,5,MPCLINUX,000A,2020-08-13,2482973.83749,292.7264708,41.4189908,46.7544916,21.9626559,1.0034279,Distant Object,,,,,,,1,0.98593867,0.010674148,0.07392405,0.0,0.014061311,0.010674151,0.98593867,0.010674148
3177,6.92,0.15,37.0,0.27,4,2013-2022,M-v,3Ek,,,2014 PS70,2460800.5,48.63825,325.75654,347.08671,15.18317,0.0600422,0.00367188,41.6111863,E2023-Y46,6,MPCLINUX,000A,2022-10-02,2447554.06773,268.4201693,39.1127591,44.1096135,20.7305876,1.0037394,Distant Object,,,,,,,1,0.99061483,0.0068715736,0.053157058,0.0,0.009385234,0.006871575,0.99061483,0.0068715736
3178,6.84,0.15,153.0,0.66,2,2013-2023,M-v,3Ek,,,2014 PM82,2460800.5,31.81347,315.9071,358.40315,23.66355,0.345035,0.00237173,55.6877328,E2025-NA0,7,Veres,000A,2023-10-16,2447386.71664,415.5653277,36.4735159,74.9019497,24.5290777,1.0024122,Distant Object,,,,,,,1,0.97975075,0.022856425,0.09900743,0.0,0.020249203,0.022856422,0.97975075,0.022856425
3179,7.14,0.15,36.0,0.16,4,2014-2021,M-v,3Ek,,,2014 PE88,2460800.5,21.63125,255.63303,43.62016,22.5421,0.0762236,0.00385544,40.2797761,E2021-VK0,7,Pike,000A,2021-08-07,2455189.86297,255.6410377,37.2095066,43.3500456,20.0228746,1.0039271,Distant Object,,,,,,,1,0.98946136,0.007938728,0.058461938,0.0,0.010538552,0.00793873,0.98946136,0.007938728
3180,6.98,0.15,21.0,0.13,5,2014-2023,M-v,3Ek,,,2014 PZ102,2460800.5,29.39666,279.5144,50.05413,4.53951,0.1143089,0.00336269,44.12436,E2024-U35,3,Pan,000A,2023-09-06,2452058.25888,293.1012218,39.0805529,49.1681671,21.773904,1.0034235,Distant Object,,,,,,,1,0.9888309,0.010786862,0.061306857,0.0,0.011169015,0.010786868,0.9888309,0.010786862
3183,6.16,0.15,82.0,0.29,3,2014-2024,M-v,3Ek,,,2014 QF433,2460800.5,69.75397,173.14762,83.92931,4.74109,0.1033417,0.00316255,45.9668632,E2024-TO9,5,MPCLINUX,000A,2024-10-01,2438743.9087,311.6501229,41.2165694,50.717157,22.7379799,1.0032191,Distant Object,,,,,,,1,0.9871431,0.010752353,0.06875129,0.0,0.012856918,0.010752358,0.9871431,0.010752353
3184,8.59,0.15,67.0,0.93,2,2014-2021,M-v,3Ek,,,2014 QM441,2460800.5,8.12265,313.20206,96.09649,18.2376,0.2866597,0.00389528,40.0046417,MPO599587,4,Alexanders,000A,2021-01-11,2458715.20271,253.0262491,28.5369231,51.4723603,18.3586545,1.0039678,Distant Object,,,,,,,1,0.991487,0.006794113,0.04905077,0.0,0.00851295,0.0067941123,0.991487,0.006794113
3185,8.32,0.15,206.0,0.65,3,2013-2018,M-v,3Ek,,,2014 QO441,2460800.5,189.59328,113.91203,107.0951,18.80885,0.099802,0.00591945,30.2655558,E2025-K95,5,MPCLINUX,000A,2018-01-17,2489588.33661,166.5033518,27.2449928,33.2861188,14.9820488,1.0060422,Distant Object,,,,,,,1,0.99320334,0.005476438,0.040697616,0.0,0.006796604,0.005476438,0.99320334,0.005476438
3186,9.38,0.15,120.0,0.52,3,2014-2017,M-v,3Ek,,,2014 QP441,2460800.5,324.67788,359.09841,96.61228,19.37462,0.0709122,0.00591514,30.2802542,E2025-NA0,3,Veres,000A,2017-12-22,2466772.01697,166.6246595,28.1330148,32.4274936,15.0639944,1.0060377,Distant Object,,,,,,,1,0.9935401,0.005014377,0.03901063,0.0,0.006459879,0.0050143823,0.9935401,0.005014377
