name,a,e,i,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy,variation_ratio,prob_mean_c0,prob_std_c0,prob_mean_c1,prob_std_c1
3032,39.7110456,0.1496322,13.7762,1,0.9913878,0.007383128,0.04952253,0.0,0.008612241,0.0073831268,0.9913878,0.007383128
3033,101.4592212,0.633646,20.16632,0,0.6392327,0.26054692,0.6538584,0.0,0.6392327,0.26054692,0.36076725,0.26054692
3035,44.244548,0.1468622,15.75697,1,0.9903989,0.007815856,0.054160666,0.0,0.009601169,0.007815857,0.9903989,0.007815856
3036,39.7202637,0.0683311,9.31247,1,0.9904794,0.0077406527,0.053786732,0.0,0.009520574,0.0077406573,0.9904794,0.0077406527
3037,39.6900028,0.2075558,16.16644,1,0.9902967,0.006382873,0.054633487,0.0,0.009703254,0.006382871,0.9902967,0.006382873
3038,39.9389858,0.2200333,13.61038,1,0.99168116,0.0063175606,0.048125196,0.0,0.008318892,0.0063175596,0.99168116,0.0063175606
3039,39.7727871,0.2912689,11.18297,1,0.99178046,0.006119532,0.047649436,0.0,0.008219481,0.006119529,0.99178046,0.006119532
3040,103.2919492,0.6684858,13.88353,0,0.6821204,0.25604326,0.62526083,0.0,0.6821204,0.25604326,0.31787962,0.25604326
3041,40.7861245,0.058889,16.62145,1,0.9896927,0.0073773297,0.057409175,0.0,0.010307375,0.0073773246,0.9896927,0.0073773297
3042,44.3686171,0.0162959,1.59377,1,0.9828377,0.01699528,0.08677997,0.0,0.017162407,0.016995283,0.9828377,0.01699528
3043,44.2658859,0.0867848,2.97077,1,0.9852101,0.014657684,0.077001944,0.0,0.014789943,0.014657683,0.9852101,0.014657684
3044,39.6990067,0.1601532,10.591,1,0.98993284,0.0070030442,0.056309752,0.0,0.010067113,0.0070030405,0.98993284,0.0070030442
3045,52.9242774,0.2878803,28.10994,1,0.9822206,0.015936447,0.089266434,0.0,0.017779436,0.015936455,0.9822206,0.015936447
3046,41.8798241,0.1153393,15.03802,1,0.98957396,0.0068004304,0.05795012,0.0,0.010426017,0.0068004266,0.98957396,0.0068004304
3047,65.719469,0.4531622,17.95829,1,0.9422096,0.056253146,0.2208439,0.0,0.05779038,0.05625315,0.9422096,0.056253146
3048,39.8215678,0.2591021,13.31668,1,0.9911444,0.006451008,0.05067404,0.0,0.008855593,0.006451006,0.9911444,0.006451008
3049,48.3411018,0.2877342,22.14326,1,0.9869846,0.00935507,0.069438055,0.0,0.013015335,0.009355072,0.9869846,0.00935507
3050,43.8654411,0.2847413,13.5316,1,0.9883328,0.007918582,0.063528724,0.0,0.011667043,0.007918586,0.9883328,0.007918582
3051,39.5831763,0.0927101,26.5843,1,0.9905339,0.0070962473,0.05353369,0.0,0.009466136,0.007096248,0.9905339,0.0070962473
3052,45.752508,0.1503455,9.67423,1,0.9870484,0.00972579,0.06916187,0.0,0.0129515715,0.009725792,0.9870484,0.00972579
3054,44.3808719,0.0670973,1.47008,1,0.9871637,0.014635073,0.06866148,0.0,0.012836218,0.01463507,0.9871637,0.014635073
3055,46.5034452,0.1210407,9.32999,1,0.9869183,0.010699313,0.06972529,0.0,0.013081752,0.010699308,0.9869183,0.010699313
3056,39.8228142,0.2304166,9.1695,1,0.99069786,0.006428822,0.05276948,0.0,0.009302108,0.0064288136,0.99069786,0.006428822
3057,55.9716097,0.4518689,15.06359,1,0.9784594,0.020751495,0.10397566,0.0,0.021540567,0.020751497,0.9784594,0.020751495
3058,43.7133993,0.1428653,2.30863,1,0.9880905,0.012302207,0.06460254,0.0,0.011909554,0.012302206,0.9880905,0.012302207
3059,43.133342,0.0262527,3.18964,1,0.9866267,0.0118211545,0.070982814,0.0,0.013373384,0.0118211545,0.9866267,0.0118211545
3060,45.2622008,0.1026387,4.36971,1,0.9848022,0.015296536,0.07870895,0.0,0.01519781,0.0152965225,0.9848022,0.015296536
3061,40.8812917,0.1028996,22.85201,1,0.99122053,0.0071493867,0.05031455,0.0,0.0087794615,0.0071493895,0.99122053,0.0071493867
3062,91.4145995,0.6068955,14.45731,1,0.59586143,0.25794005,0.674654,0.0,0.40413857,0.25794005,0.59586143,0.25794005
3063,41.9749201,0.1063405,46.98871,1,0.9900929,0.010065278,0.055574484,0.0,0.009907168,0.010065279,0.9900929,0.010065278
3066,42.9810788,0.1754186,28.85157,1,0.9904451,0.007462688,0.053946074,0.0,0.00955489,0.0074626887,0.9904451,0.007462688
3067,32.7186288,0.8672712,170.77558,1,0.99079984,0.05813352,0.052292913,0.0,0.009200145,0.058133524,0.99079984,0.05813352
3069,47.8092646,0.7228399,40.47945,1,0.9875866,0.011717818,0.06681816,0.0,0.0124134,0.011717819,0.9875866,0.011717818
3070,45.0649435,0.3166291,22.17155,1,0.9877569,0.008167115,0.066071756,0.0,0.012243126,0.008167119,0.9877569,0.008167115
3091,44.7711652,0.1531831,28.25589,1,0.98714113,0.009746876,0.06875996,0.0,0.012858926,0.009746872,0.98714113,0.009746876
3094,42.791463,0.1408953,21.55393,1,0.9879249,0.009700152,0.065333,0.0,0.012075121,0.009700155,0.9879249,0.009700152
3095,39.3706903,0.1822464,6.04806,1,0.9896215,0.008886677,0.05773375,0.0,0.010378536,0.008886679,0.9896215,0.008886677
3096,45.6058619,0.1347932,2.1086,1,0.9889227,0.010767814,0.060894884,0.0,0.0110772075,0.01076781,0.9889227,0.010767814
3097,72.5414154,0.4516324,30.19106,1,0.93110144,0.0711539,0.25078055,0.0,0.06889859,0.07115389,0.93110144,0.0711539
3098,54.2897302,0.2914868,16.07794,1,0.982065,0.014205763,0.08988985,0.0,0.017935006,0.014205759,0.982065,0.014205763
3099,41.1624916,0.118879,21.12739,1,0.990018,0.006977923,0.055918958,0.0,0.009982045,0.006977926,0.990018,0.006977923
3100,53.8793278,0.2911245,26.60881,1,0.9785439,0.019367563,0.10365339,0.0,0.02145618,0.019367559,0.9785439,0.019367563
3101,55.4098245,0.4107136,8.89931,1,0.97986066,0.023577578,0.09858069,0.0,0.020139266,0.023577573,0.97986066,0.023577578
3102,54.9314337,0.3057728,27.11912,1,0.979504,0.016907223,0.09996306,0.0,0.020495936,0.016907228,0.979504,0.016907223
3103,62.6046096,0.4614539,17.73221,1,0.96464217,0.03627058,0.15289934,0.0,0.03535779,0.03627058,0.96464217,0.03627058
3104,75.4260063,0.2581965,25.43736,1,0.88492686,0.102267444,0.35699224,0.0,0.11507313,0.10226744,0.88492686,0.102267444
3105,56.5754921,0.3965455,5.09302,1,0.97369105,0.024209866,0.121667914,0.0,0.026309028,0.024209868,0.97369105,0.024209866
3106,2258.183681,0.9840733,20.62487,0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0
3107,49.9799924,0.2681831,27.02325,1,0.98342013,0.011681654,0.08441198,0.0,0.016579887,0.011681652,0.98342013,0.011681654
3108,46.6159846,0.2221503,34.99029,1,0.98620194,0.011233213,0.07280247,0.0,0.013798004,0.0112332115,0.98620194,0.011233213
3109,56.7900142,0.3466191,19.1985,1,0.9768734,0.022041868,0.10996961,0.0,0.02312656,0.022041868,0.9768734,0.022041868
3110,94.8443595,0.5966723,15.3568,0,0.512641,0.25848123,0.6928275,0.0,0.512641,0.25848123,0.48735902,0.25848123
3111,53.6844497,0.2947098,12.29029,1,0.98159873,0.016625457,0.09174988,0.0,0.018401174,0.016625455,0.98159873,0.016625457
3112,103.0743195,0.6331048,29.23782,0,0.6452741,0.26493016,0.65032315,0.0,0.6452741,0.26493016,0.35472593,0.26493016
3113,55.1193195,0.3865444,4.71467,1,0.9777747,0.024715336,0.10657782,0.0,0.022225369,0.02471534,0.9777747,0.024715336
3114,55.8518791,0.4435054,15.20018,1,0.9791681,0.016238479,0.10125931,0.0,0.020831909,0.016238479,0.9791681,0.016238479
3116,46.0026606,0.0986043,12.16573,1,0.98534364,0.010627962,0.07644053,0.0,0.0146563705,0.010627964,0.98534364,0.010627962
3117,47.5027478,0.2561574,16.99721,1,0.98814774,0.009567127,0.06434927,0.0,0.011852244,0.009567128,0.98814774,0.009567127
3118,39.2228329,0.2697212,17.29742,1,0.9904223,0.00660004,0.05405175,0.0,0.009577666,0.006600041,0.9904223,0.00660004
3119,39.2232327,0.3224272,24.05517,1,0.99065584,0.007048036,0.052966077,0.0,0.009344273,0.0070480327,0.99065584,0.007048036
3122,64.6287953,0.4208232,26.92398,1,0.956307,0.042423923,0.17950809,0.0,0.04369298,0.042423923,0.956307,0.042423923
3123,39.2546081,0.1224716,3.17444,1,0.99008733,0.009473784,0.055600174,0.0,0.009912758,0.009473781,0.99008733,0.009473784
3124,43.3174177,0.0448876,1.86246,1,0.98831385,0.012218404,0.06361341,0.0,0.01168616,0.0122184,0.98831385,0.012218404
3125,45.2436461,0.1604377,3.15775,1,0.9846698,0.017417084,0.07926063,0.0,0.015330211,0.017417084,0.9846698,0.017417084
3126,64.9711743,0.4156616,43.70904,1,0.9541259,0.054261137,0.18618256,0.0,0.04587402,0.054261137,0.9541259,0.054261137
3127,39.1876057,0.3033817,18.40734,1,0.9919968,0.006856105,0.04660969,0.0,0.008003165,0.006856108,0.9919968,0.006856105
3129,89.1444637,0.7988937,28.18099,1,0.7623473,0.21273981,0.5483591,0.0,0.2376527,0.21273981,0.7623473,0.21273981
3130,38.9334874,0.2878261,15.71675,1,0.99057657,0.006318069,0.053335056,0.0,0.009423443,0.0063180663,0.99057657,0.006318069
3131,39.4106857,0.2149655,14.50155,1,0.99181265,0.0066115856,0.04749553,0.0,0.008187407,0.0066115884,0.99181265,0.0066115856
3132,52.9922378,0.3243048,11.50188,1,0.983048,0.016480846,0.085926875,0.0,0.016951947,0.016480844,0.983048,0.016480846
3133,47.9823977,0.3996319,8.22717,1,0.9857552,0.014302856,0.074702755,0.0,0.014244825,0.014302851,0.9857552,0.014302856
3134,45.5468603,0.1320853,9.34158,1,0.988579,0.008936627,0.06243378,0.0,0.01142102,0.008936623,0.988579,0.008936627
3139,38.321208,0.0227996,24.14731,1,0.9909997,0.0062656803,0.051355872,0.0,0.009000382,0.006265682,0.9909997,0.0062656803
3140,41.8645745,0.239189,9.96449,1,0.9911882,0.00627964,0.05046747,0.0,0.008811843,0.00627964,0.9911882,0.00627964
3141,39.3519418,0.2349853,4.00456,1,0.98992187,0.008159392,0.056360155,0.0,0.010078106,0.008159386,0.98992187,0.008159392
3142,55.0922038,0.4052424,11.13234,1,0.9807616,0.018468916,0.09506022,0.0,0.019238431,0.018468913,0.9807616,0.018468916
3143,39.1352371,0.2631505,12.5825,1,0.99129385,0.0063216505,0.049967576,0.0,0.008706109,0.006321654,0.99129385,0.0063216505
3144,39.2637689,0.2187567,7.2823,1,0.9916441,0.0073765325,0.048301913,0.0,0.008355847,0.00737653,0.9916441,0.0073765325
3145,71.9667116,0.4379212,33.91543,1,0.9152893,0.0694549,0.29012638,0.0,0.084710665,0.0694549,0.9152893,0.0694549
3148,44.1079464,0.0647346,10.04785,1,0.98805016,0.007937099,0.064780705,0.0,0.0119498875,0.007937102,0.98805016,0.007937099
3149,54.6423905,0.3523797,32.33685,1,0.97984576,0.017128184,0.098639,0.0,0.020154314,0.017128186,0.97984576,0.017128184
3150,44.1842335,0.8985553,92.23765,1,0.9975003,0.006780448,0.017474072,0.0,0.0024997673,0.006780449,0.9975003,0.006780448
3151,43.2299048,0.104003,3.22632,1,0.98576945,0.013497325,0.074642345,0.0,0.014230568,0.013497328,0.98576945,0.013497325
3152,42.5942334,0.1495391,7.80705,1,0.99015105,0.007724573,0.05530632,0.0,0.009848959,0.007724576,0.99015105,0.007724573
3153,39.2010943,0.2420106,4.7613,1,0.9900667,0.00802475,0.055694867,0.0,0.009933316,0.008024758,0.9900667,0.00802475
3155,43.9182188,0.0800916,1.96089,1,0.9861295,0.013199537,0.07311151,0.0,0.01387044,0.01319953,0.9861295,0.013199537
3156,43.6834624,0.1975086,4.92195,1,0.9872456,0.011890315,0.06830546,0.0,0.012754286,0.011890315,0.9872456,0.011890315
3157,114.6563228,0.8060323,12.33214,0,0.8064205,0.2387778,0.4913718,0.0,0.8064205,0.2387778,0.19357948,0.2387778
3159,40.6510893,0.0813892,18.48202,1,0.9909025,0.007912887,0.051812343,0.0,0.009097584,0.007912893,0.9909025,0.007912887
3160,45.8081535,0.078983,4.91864,1,0.9854769,0.0128454575,0.07587915,0.0,0.014523119,0.012845455,0.9854769,0.0128454575
3161,47.5557326,0.2221681,43.85772,1,0.98227286,0.0131080365,0.08905663,0.0,0.01772716,0.013108042,0.98227286,0.0131080365
3162,41.5013104,0.1192147,24.28575,1,0.99056953,0.0065224725,0.053368036,0.0,0.009430542,0.0065224757,0.99056953,0.0065224725
3163,41.5709636,0.0938922,12.43545,1,0.9914917,0.00723274,0.049028493,0.0,0.0085082585,0.007232744,0.9914917,0.00723274
3165,43.9317839,0.0163568,3.80715,1,0.9869503,0.011202711,0.06958657,0.0,0.013049654,0.011202704,0.9869503,0.011202711
3166,39.2590982,0.1063644,3.55168,1,0.9902052,0.008644537,0.05505621,0.0,0.009794735,0.008644539,0.9902052,0.008644537
3167,42.3317986,0.6594177,22.22597,1,0.99108076,0.007194912,0.05097393,0.0,0.008919195,0.0071949116,0.99108076,0.007194912
3168,43.7302819,0.0560895,2.45241,1,0.98900634,0.010492979,0.060519204,0.0,0.010993659,0.010492979,0.98900634,0.010492979
3169,44.561354,0.090222,11.25252,1,0.9883311,0.00907527,0.063536726,0.0,0.0116688665,0.009075272,0.9883311,0.00907527
3170,46.9879471,0.1425881,22.32966,1,0.98802686,0.008765288,0.06488323,0.0,0.011973094,0.008765286,0.98802686,0.008765288
3171,52.4408952,0.2228382,34.82074,1,0.9792421,0.019048447,0.10097421,0.0,0.020757882,0.019048445,0.9792421,0.019048447
3172,62.4939725,0.4431664,29.46168,1,0.9622821,0.03419807,0.16062239,0.0,0.03771789,0.034198076,0.9622821,0.03419807
3175,44.0867412,0.0605114,4.116,1,0.98593867,0.010674148,0.07392405,0.0,0.014061311,0.010674151,0.98593867,0.010674148
3177,41.6111863,0.0600422,15.18317,1,0.99061483,0.0068715736,0.053157058,0.0,0.009385234,0.006871575,0.99061483,0.0068715736
3178,55.6877328,0.345035,23.66355,1,0.97975075,0.022856425,0.09900743,0.0,0.020249203,0.022856422,0.97975075,0.022856425
3179,40.2797761,0.0762236,22.5421,1,0.98946136,0.007938728,0.058461938,0.0,0.010538552,0.00793873,0.98946136,0.007938728
3180,44.12436,0.1143089,4.53951,1,0.9888309,0.010786862,0.061306857,0.0,0.011169015,0.010786868,0.9888309,0.010786862
3183,45.9668632,0.1033417,4.74109,1,0.9871431,0.010752353,0.06875129,0.0,0.012856918,0.010752358,0.9871431,0.010752353
3184,40.0046417,0.2866597,18.2376,1,0.991487,0.006794113,0.04905077,0.0,0.00851295,0.0067941123,0.991487,0.006794113
3185,30.2655558,0.099802,18.80885,1,0.99320334,0.005476438,0.040697616,0.0,0.006796604,0.005476438,0.99320334,0.005476438
3186,30.2802542,0.0709122,19.37462,1,0.9935401,0.005014377,0.03901063,0.0,0.006459879,0.0050143823,0.9935401,0.005014377
3187,41.5798132,0.1124387,19.32494,1,0.9891831,0.007386288,0.059722394,0.0,0.01081689,0.0073862826,0.9891831,0.007386288
3188,70.1024552,0.5073884,18.95186,1,0.9362215,0.07002842,0.23724008,0.0,0.06377851,0.07002841,0.9362215,0.07002842
3189,41.5366457,0.0432284,26.28974,1,0.9894497,0.0075015156,0.05851508,0.0,0.01055026,0.007501514,0.9894497,0.0075015156
3190,45.9272419,0.2063211,30.48935,1,0.9877968,0.0090470705,0.06589671,0.0,0.012203277,0.009047065,0.9877968,0.0090470705
3191,54.1164964,0.36657,30.40147,1,0.98263204,0.014849752,0.08761066,0.0,0.017367907,0.014849754,0.98263204,0.014849752
3192,57.7679451,0.4790927,44.642,1,0.9729363,0.024177102,0.1243825,0.0,0.027063794,0.024177108,0.9729363,0.024177102
3193,43.872506,0.2666978,21.2772,1,0.98936516,0.007456797,0.05889887,0.0,0.01063487,0.007456803,0.98936516,0.007456797
3194,80.4399647,0.5487766,23.34978,1,0.8589978,0.13571069,0.4067785,0.0,0.14100213,0.13571069,0.8589978,0.13571069
3195,133.0109956,0.7461732,28.51895,0,0.8524379,0.22323833,0.41845697,0.0,0.8524379,0.22323833,0.14756218,0.22323833
3196,70.7415547,0.5353869,13.49798,1,0.90762216,0.11070618,0.30800506,0.0,0.092377864,0.11070618,0.90762216,0.11070618
3197,39.4237642,0.2210866,28.72167,1,0.99109,0.0072740344,0.050930403,0.0,0.008909957,0.0072740284,0.99109,0.0072740344
3198,41.0535992,0.0475309,42.08765,1,0.98843217,0.007846321,0.06308757,0.0,0.011567788,0.00784632,0.98843217,0.007846321
3199,43.3461827,0.1538004,31.47831,1,0.9871138,0.01012838,0.06887848,0.0,0.012886222,0.010128381,0.9871138,0.01012838
3200,45.8314142,0.1466184,6.45402,1,0.9867322,0.014489354,0.070528224,0.0,0.013267763,0.014489346,0.9867322,0.014489354
3201,43.1259541,0.174967,22.69397,1,0.989079,0.007738623,0.060192153,0.0,0.010921032,0.007738619,0.989079,0.007738623
3202,39.6311827,0.2413853,23.69191,1,0.9910411,0.00712229,0.05116073,0.0,0.00895888,0.007122292,0.9910411,0.00712229
3203,41.6792353,0.0517227,19.62027,1,0.9883651,0.008474078,0.06338608,0.0,0.011634975,0.008474075,0.9883651,0.008474078
3204,42.6273044,0.1614389,18.51497,1,0.9888475,0.0075803557,0.061232448,0.0,0.011152414,0.007580358,0.9888475,0.0075803557
3205,47.9731021,0.1598405,15.64593,1,0.9860834,0.011127047,0.07330818,0.0,0.013916583,0.011127045,0.9860834,0.011127047
3206,38.0362667,0.0732067,31.4322,1,0.9907892,0.00741408,0.05234282,0.0,0.009210811,0.007414074,0.9907892,0.00741408
3207,37.9605767,0.0458176,26.68715,1,0.9912011,0.0069761793,0.05040667,0.0,0.008798973,0.0069761765,0.9912011,0.0069761793
3208,46.1957979,0.1868639,40.01965,1,0.9838771,0.013111596,0.08253933,0.0,0.016122777,0.0131116,0.9838771,0.013111596
3209,45.1792344,0.1581144,16.93146,1,0.9881919,0.008879384,0.06415401,0.0,0.01180813,0.00887938,0.9881919,0.008879384
3210,43.74115,0.1550772,5.1662,1,0.9882541,0.009839322,0.063878246,0.0,0.011745854,0.009839327,0.9882541,0.009839322
3211,77.2119067,0.5268912,24.28945,1,0.87648165,0.13636382,0.373877,0.0,0.12351838,0.13636382,0.87648165,0.13636382
3212,65.7665595,0.4872094,25.66966,1,0.9513081,0.060574498,0.19464554,0.0,0.048691932,0.060574498,0.9513081,0.060574498
3213,95.4201498,0.5811742,28.28337,1,0.52753484,0.2685935,0.69163007,0.0,0.47246522,0.2685935,0.52753484,0.2685935
3214,131.4619685,0.6930709,24.90047,0,0.91810274,0.1467257,0.283379,0.0,0.91810274,0.1467257,0.081897356,0.1467257
3215,40.8614642,0.0630891,22.3025,1,0.99103165,0.006848046,0.051205274,0.0,0.008968344,0.0068480438,0.99103165,0.006848046
3216,44.0999565,0.2486992,25.98382,1,0.9885542,0.008781652,0.06254439,0.0,0.011445824,0.008781653,0.9885542,0.008781652
3217,42.2489369,0.1792972,26.36997,1,0.98903656,0.008777548,0.060383003,0.0,0.010963385,0.008777543,0.98903656,0.008777548
3218,49.5507544,0.2436481,19.90587,1,0.9860314,0.0112618115,0.07352961,0.0,0.013968582,0.01126181,0.9860314,0.0112618115
3219,42.2929092,0.1401467,26.03535,1,0.99008733,0.007355859,0.055599637,0.0,0.009912609,0.007355859,0.99008733,0.007355859
3220,45.8927955,0.1492387,27.12824,1,0.9859827,0.010494675,0.073736764,0.0,0.014017262,0.010494677,0.9859827,0.010494675
3221,41.3080557,0.1314773,27.68985,1,0.9901474,0.007913582,0.055323243,0.0,0.009852639,0.007913578,0.9901474,0.007913582
3222,37.1589683,0.1376545,13.14923,1,0.99204016,0.00576265,0.046400633,0.0,0.007959811,0.005762646,0.99204016,0.00576265
3223,58.9212089,0.3694911,28.98339,1,0.9757988,0.01882197,0.113967165,0.0,0.02420119,0.018821971,0.9757988,0.01882197
3224,38.2056386,0.1203222,27.58998,1,0.9893544,0.0064650537,0.05894729,0.0,0.0106455255,0.006465054,0.9893544,0.0064650537
3225,46.8422767,0.1878834,26.4633,1,0.98591256,0.008824476,0.07403512,0.0,0.01408746,0.00882447,0.98591256,0.008824476
3226,47.1080486,0.2069815,30.2775,1,0.9879815,0.010296183,0.06508354,0.0,0.0120185185,0.01029618,0.9879815,0.010296183
3227,67.9798083,0.3621966,32.46623,1,0.9331104,0.07851771,0.2455178,0.0,0.066889524,0.07851771,0.9331104,0.07851771
3228,39.7215219,0.2945515,24.33895,1,0.9902875,0.0062757004,0.05467636,0.0,0.009712534,0.0062756957,0.9902875,0.0062757004
3229,30.2186749,0.0458279,29.53211,1,0.9930042,0.005568366,0.041687466,0.0,0.00699578,0.0055683656,0.9930042,0.005568366
3230,372.3444599,0.9407975,26.36824,0,0.99446917,0.055021096,0.034261387,0.0,0.99446917,0.055021096,0.005530793,0.055021107
3231,123.979269,0.6948603,28.83829,0,0.83761376,0.20719007,0.44360575,0.0,0.83761376,0.20719007,0.16238628,0.20719007
3232,43.3967707,0.1864,19.11843,1,0.98994833,0.0083512245,0.056238525,0.0,0.010051587,0.008351227,0.98994833,0.0083512245
3233,41.966744,0.1195236,28.87332,1,0.9898749,0.007980485,0.05657553,0.0,0.010125082,0.00798048,0.9898749,0.007980485
3234,70.748711,0.5034675,24.79059,1,0.94026065,0.07099291,0.22624993,0.0,0.05973946,0.07099291,0.94026065,0.07099291
3235,38.6074862,0.0146608,31.18421,1,0.9905756,0.0071488987,0.053339403,0.0,0.009424371,0.0071488987,0.9905756,0.0071488987
3236,38.2212688,0.0784306,35.4155,1,0.9888608,0.007145445,0.061173115,0.0,0.011139205,0.00714545,0.9888608,0.007145445
3237,47.1334351,0.2162249,25.24097,1,0.9870255,0.01060062,0.069261275,0.0,0.0129745295,0.010600626,0.9870255,0.01060062
3238,47.3522092,0.2486248,30.75741,1,0.98645836,0.0092047835,0.07170525,0.0,0.013541572,0.009204782,0.98645836,0.0092047835
3239,39.6908616,0.2150929,30.21358,1,0.99049383,0.006960112,0.053719573,0.0,0.009506107,0.0069601103,0.99049383,0.006960112
3240,123.1676926,0.6811193,28.48808,0,0.88147277,0.15902036,0.36398038,0.0,0.88147277,0.15902036,0.11852731,0.15902036
3241,39.6006067,0.2065993,23.27538,1,0.99113446,0.007570914,0.05072052,0.0,0.00886542,0.0075709173,0.99113446,0.007570914
3242,45.6698031,0.1787539,26.58574,1,0.98754644,0.008813108,0.06699358,0.0,0.012453474,0.0088131055,0.98754644,0.008813108
3243,42.6394761,0.182999,28.1464,1,0.9883061,0.007753031,0.063647844,0.0,0.011693922,0.0077530355,0.9883061,0.007753031
3247,49.2448009,0.2618002,47.66423,1,0.9824993,0.014663612,0.08814574,0.0,0.017500617,0.014663617,0.9824993,0.014663612
3249,311.8442336,0.8480074,17.95145,0,0.99974364,0.0016832649,0.002375985,0.0,0.99974364,0.0016832649,0.00025633746,0.0016832658
3250,146.4192536,0.6896984,48.27069,0,0.93764687,0.13811432,0.23339376,0.0,0.93764687,0.13811432,0.062353138,0.13811432
3251,47.077914,0.1780367,13.71241,1,0.9871587,0.010229982,0.06868337,0.0,0.0128412675,0.010229984,0.9871587,0.010229982
3252,93.4005746,0.6915828,23.66238,1,0.6184196,0.22981079,0.6648325,0.0,0.38158044,0.22981079,0.6184196,0.22981079
