H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag
7.6,0.15,13.0,0.15,4,2016-2018,M-v,38h,,,2016 GA277,2460800.5,350.7488,178.87386,112.72601,19.4303,0.7641037,0.00052547,152.0915944,E2020-L26,3,Holman,000A,2018-03-12,2478408.41778,1875.6759895,35.8778444,268.3053444,31.646119,1.0005334,Distant Object,,,,,,
7.2,0.15,14.0,0.14,5,2016-2018,M-v,38h,,,2016 GB277,2460800.5,317.56287,256.28139,36.92101,31.38162,0.4902634,0.00141157,78.7047885,E2020-L26,3,Alexanders,000A,2018-03-12,2490865.77099,698.2351924,40.1187113,117.2908657,29.8937235,1.0014342,Distant Object,,,,,,
8.26,0.15,18.0,0.17,8,2016-2017,M-v,3Ek,,,2016 GJ365,2460800.5,204.46377,286.75553,65.97973,2.18875,0.0454461,0.00346924,43.216229,E2024-O99,2,Veres,000A,2017-02-23,2505633.95728,284.0993906,41.2522199,45.1802381,21.5634862,1.0035323,Distant Object,,,,,,
8.95,0.15,17.0,0.29,9,,M-v,3Ek,,,2016 GR367,2460800.5,74.28392,4.6772,110.56955,10.58218,0.2613105,0.00316908,45.9036532,E2024-O34,1,MPCLINUX,200A,2016-04-11,2437359.69217,311.007509,33.9085466,57.8987598,21.384603,1.0032257,Distant Object,,1.0,35.0,,,
9.36,0.15,16.0,0.2,6,,M-v,3Ek,,,2016 GW367,2460800.5,0.10738,158.24971,69.57796,16.43782,0.7492622,0.00060692,138.1594529,E2024-Q16,1,Veres,200A,2016-06-08,2460623.56805,1623.9434698,34.6417973,241.6771085,30.2987933,1.0006162,Distant Object,,1.0,84.0,,,
7.67,0.15,24.0,0.15,9,,M-v,3Ek,,,2016 GX367,2460800.5,309.63162,228.06773,91.82296,12.87574,0.4526903,0.00243484,54.7212159,E2024-O34,1,MPCLINUX,200A,2016-04-11,2481487.36545,404.7935727,29.9494523,79.4929795,21.7536394,1.0024765,Distant Object,,1.0,35.0,,,
9.55,0.15,20.0,0.35,7,2016-2017,M-v,3Ek,,,2016 GY367,2460800.5,9.52374,236.15456,274.15141,16.61796,0.1310736,0.00345334,43.3487635,E2024-Q69,2,Veres,000A,2017-03-06,2458042.63361,285.407296,37.666885,49.030642,21.3020096,1.0035161,Distant Object,,,,,,
9.63,0.15,14.0,0.35,9,,M-v,3Ek,,,2016 GK368,2460800.5,347.13101,63.014,179.72999,10.94603,0.4778874,0.00199461,62.502557,E2024-O38,1,MPCLINUX,200A,2016-06-05,2467252.41517,494.136207,32.6333725,92.3717415,24.114225,1.0020278,Distant Object,,1.0,64.0,,,
8.21,0.15,16.0,0.24,9,,M-v,3Ek,,,2016 GL368,2460800.5,272.17507,186.6995,106.31436,1.17999,0.0706056,0.00337342,44.0306939,E2024-O38,1,MPCLINUX,200A,2016-06-05,2486835.04378,292.1684353,40.9218803,47.1395075,21.9055971,1.0034344,Distant Object,,1.0,64.0,,,
7.45,0.15,26.0,0.13,4,2016-2025,M-v,3Ek,,,2016 GR368,2460800.5,59.78577,334.39072,175.72611,17.9746,0.1221802,0.00336755,44.0818865,MPO918875,3,Alexanders,000A,2025-04-23,2443046.74499,292.6781209,38.6959528,49.4678202,21.711916,1.0034284,Distant Object,,,,,,
9.59,0.15,15.0,0.28,9,,M-v,3Ek,,,2016 GU368,2460800.5,355.35112,173.88114,94.35294,0.96546,0.8110638,0.00080745,114.215739,E2024-O40,1,MPCLINUX,200A,2016-06-05,2466558.33998,1220.6437482,21.5794877,206.8519903,19.5409145,1.0008199,Distant Object,,1.0,64.0,,,
7.84,0.15,18.0,0.3,9,,M-v,3Ek,,,2016 GV368,2460800.5,176.91928,283.84692,93.24952,0.8259,0.0990914,0.00339044,43.8832489,E2024-O40,1,MPCLINUX,200A,2016-06-05,2408618.07905,290.7020937,39.5347963,48.2317015,21.7261773,1.0034518,Distant Object,,1.0,64.0,,,
9.41,0.15,16.0,0.26,9,,M-v,3Ek,,,2016 GY368,2460800.5,21.04945,310.54881,142.95084,2.14111,0.7148617,0.00130323,83.0084053,E2024-O42,1,MPCLINUX,200A,2016-06-05,2444648.37446,756.2808539,23.6688756,142.347935,20.2944241,1.001324,Distant Object,,1.0,64.0,,,
9.47,0.15,16.0,0.4,8,,M-v,3Ek,,,2016 GZ368,2460800.5,50.88623,304.83533,169.71686,4.54785,0.320546,0.00333866,44.3358474,E2024-O42,1,MPCLINUX,200A,2016-06-05,2445558.71302,295.2109895,30.1241689,58.5475259,19.8901753,1.0033989,Distant Object,,1.0,64.0,,,
8.36,0.15,14.0,0.22,9,,M-v,3Ek,,,2016 GA369,2460800.5,9.41942,81.14876,6.6929,31.49174,0.8498108,0.00063331,134.2948467,E2024-O42,1,MPCLINUX,200A,2016-06-04,2445926.94876,1556.2846062,20.1696356,248.4200578,18.6550049,1.000643,Distant Object,,1.0,63.0,,,
9.27,0.15,14.0,0.27,9,,M-v,3Ek,,,2016 GC369,2460800.5,335.77218,182.15945,73.19111,14.60418,0.1577172,0.00322066,45.4121833,E2024-O42,1,MPCLINUX,200A,2016-04-11,2468323.26594,306.0261744,38.2499009,52.5744657,22.1412841,1.0032784,Distant Object,,1.0,26.0,,,
8.12,0.15,15.0,0.22,9,,M-v,3Ek,,,2016 GD369,2460800.5,37.78537,89.77851,51.57266,25.87698,0.3707034,0.00191726,64.1725695,E2024-O42,1,MPCLINUX,200A,2016-04-11,2441091.87805,514.0722293,40.3835798,87.9615592,27.6769551,1.001949,Distant Object,,1.0,26.0,,,
8.32,0.15,11.0,0.4,9,,M-v,3Ek,,,2016 GX369,2460800.5,342.42747,182.49055,125.42403,11.93043,0.6780883,0.00152489,74.7555454,E2024-O68,1,MPCLINUX,200A,2016-04-11,2472324.9819,646.3460834,24.0646847,125.4464061,20.1913329,1.0015496,Distant Object,,1.0,26.0,,,
7.93,0.15,12.0,0.42,9,,M-v,3Ek,,,2016 GY369,2460800.5,326.88138,89.49843,184.18243,28.32174,0.1710532,0.00364907,41.7844537,E2024-O81,1,MPCLINUX,200A,2016-04-14,2469876.58112,270.0984505,34.6370892,48.9318182,20.2809371,1.0037161,Distant Object,,1.0,29.0,,,
9.57,0.15,16.0,0.23,7,,M-v,3Ek,,,2016 GZ369,2460800.5,336.3627,186.65706,82.02289,13.99023,0.3217546,0.00273359,50.657887,E2024-P10,1,MPCLINUX,200A,2016-06-05,2469447.76541,360.5542394,34.3584788,66.9572952,22.7067387,1.0027812,Distant Object,,1.0,90.0,,,
8.47,0.15,14.0,0.18,9,,M-v,3Ek,,,2016 GA370,2460800.5,60.45854,53.69115,56.45858,26.08005,0.4393374,0.00439417,36.9162714,E2024-P10,1,MPCLINUX,200A,2016-04-14,2447041.47312,224.2986942,20.6975727,53.1349701,14.8953952,1.0044783,Distant Object,,1.0,29.0,,,
11.33,0.15,10.0,0.52,8,,M-v,3Ek,,,2016 GB370,2460800.5,89.78026,36.6232,77.36812,16.24332,0.2703361,0.00846631,23.8418426,E2024-P10,1,MPCLINUX,200A,2016-04-11,2450196.07304,116.4152097,17.3965319,30.2871533,11.0497212,1.0086644,Distant Object,,1.0,35.0,,,
10.32,0.15,16.0,0.21,8,,M-v,3Ek,,,2016 GD370,2460800.5,51.94177,47.96758,100.50264,12.7151,0.3464138,0.00650344,28.4254591,E2024-PD5,1,MPCLINUX,200A,2016-04-14,2452813.63621,151.5518463,18.5784878,38.2724304,12.5071662,1.0066422,Distant Object,,1.0,29.0,,,
7.73,0.15,14.0,0.27,9,,M-v,3Ek,,,2016 GE370,2460800.5,179.68295,269.69806,132.9194,13.29968,0.0109972,0.00386085,40.2420983,E2024-PD5,1,MPCLINUX,200A,2016-04-14,2414260.15862,255.2824307,39.7995479,40.6846487,20.1186157,1.0039326,Distant Object,,1.0,29.0,,,
8.74,0.15,14.0,0.17,8,,M-v,3Ek,,,2016 GG370,2460800.5,97.3635,157.77568,277.25635,3.37369,0.1350593,0.00355043,42.5548141,E2024-PG3,1,Veres,200A,2016-06-01,2433377.25192,277.6022913,36.8073907,48.3022375,20.8892856,1.0036153,Distant Object,,1.0,89.0,,,
8.6,0.15,14.0,0.48,9,,M-v,3Ek,,,2016 GH370,2460800.5,357.81816,177.6621,94.38414,1.59914,0.9080569,0.00020213,287.5518046,E2024-PG3,1,Veres,200A,2016-06-04,2471596.34364,4876.1173193,26.4384043,548.6652049,25.2229899,1.0002051,Distant Object,,1.0,63.0,,,
9.19,0.15,13.0,0.33,9,,M-v,3Ek,,,2016 GJ370,2460800.5,5.22416,81.76323,13.61005,14.44788,0.8860319,0.00036198,194.9889101,E2024-PG3,1,Veres,200A,2016-06-05,2446365.13111,2722.7945188,22.2225156,367.7553046,20.9561867,1.0003674,Distant Object,,1.0,64.0,,,
10.18,0.15,18.0,0.25,9,,M-v,3Ek,,,2016 GK370,2460800.5,9.99858,339.57442,111.10683,2.18417,0.8433983,0.00081741,113.2860369,E2024-PG3,1,Veres,200A,2016-06-05,2448568.32481,1205.7702828,17.740786,208.8312878,16.3516673,1.00083,Distant Object,,1.0,64.0,,,
8.4,0.15,26.0,0.23,8,,M-v,3Ek,,,2016 GU370,2460800.5,325.4084,237.25807,16.46742,8.73997,0.2500336,0.00310493,46.5337858,E2024-Q35,1,MPCLINUX,200A,2016-06-04,2471941.47072,317.4333699,34.8987758,58.1687958,21.8123212,1.0031602,Distant Object,,1.0,63.0,,,
8.73,0.15,18.0,0.3,9,,M-v,3Ek,,,2016 GA371,2460800.5,359.86614,71.15159,153.31267,15.22162,0.1079721,0.00361358,42.0575757,E2024-R36,1,MPCLINUX,200A,2016-04-11,2460837.54442,272.7510009,37.5165309,46.5986205,20.7836348,1.0036798,Distant Object,,1.0,35.0,,,
7.61,0.15,27.0,0.03,4,,M-v,3El,,,2016 GR390,2460800.5,288.69434,167.42162,110.83722,1.86295,0.0972426,0.00330405,44.6449135,MPO870302,1,Alexanders,200A,2016-06-04,2482382.11622,298.3032457,40.303526,48.986301,22.1113728,1.0033636,Distant Object,,1.0,63.0,,,
8.25,0.15,12.0,0.2,9,,M-v,3El,,,2016 GS390,2460800.5,185.77246,225.37045,143.82683,1.01702,0.1968262,0.00364688,41.8011449,MPO870302,1,Alexanders,200A,2016-06-04,2508575.95794,270.2603068,33.5735844,50.0287054,20.0908727,1.0037139,Distant Object,,1.0,63.0,,,
8.51,0.15,13.0,0.14,9,,M-v,3El,,,2016 GT390,2460800.5,191.4918,356.99657,7.81601,15.31734,0.1084509,0.00387451,40.1474674,MPO870302,1,Alexanders,200A,2016-04-08,2504292.09892,254.3825,35.7934384,44.5014964,19.8376345,1.0039466,Distant Object,,1.0,6.0,,,
8.86,0.15,13.0,0.11,9,,M-v,3El,,,2016 GU390,2460800.5,149.12999,237.39396,161.67824,1.61865,0.1088159,0.00361917,42.0142471,MPO870302,1,Alexanders,200A,2016-04-08,2419594.12549,272.3296187,37.442429,46.5860652,20.7583803,1.0036856,Distant Object,,1.0,6.0,,,
8.98,0.15,29.0,0.36,6,2015-2017,M-v,3Ek,,,2016 GV390,2460800.5,41.55559,6.21854,143.03848,1.34136,0.0654559,0.00339211,43.8688128,MPO906950,3,MPCLINUX,000A,2017-01-26,2448549.80279,290.5586588,40.9973402,46.7402854,21.840429,1.0034535,Distant Object,,,,,,
8.53,0.15,12.0,0.09,9,,M-v,3El,,,2016 GW390,2460800.5,44.13155,11.0129,133.39921,2.49352,0.0952417,0.00343871,43.4716478,MPO870303,1,Alexanders,200A,2016-04-08,2447966.71107,286.6217569,39.3313342,47.6119614,21.5386586,1.0035011,Distant Object,,1.0,6.0,,,
8.75,0.15,9.0,0.21,9,,M-v,3El,,,2016 GX390,2460800.5,4.67681,101.26299,82.43196,1.21666,0.4768109,0.0013554,80.8646298,MPO870303,1,Alexanders,200A,2016-04-08,2457349.9983,727.1732661,42.3074929,119.4217667,31.2400833,1.0013771,Distant Object,,1.0,6.0,,,
10.28,0.15,11.0,0.09,9,,M-v,3El,,,2016 GY390,2460800.5,166.17294,30.00567,5.91566,27.62732,0.108347,0.00778327,25.2170781,MPO870303,1,Alexanders,200A,2016-04-08,2439450.29186,126.6316149,22.4848833,27.9492729,12.4605265,1.0079598,Distant Object,,1.0,6.0,,,
8.47,0.15,12.0,0.14,9,,M-v,3El,,,2016 GZ390,2460800.5,7.72821,4.42807,183.43335,87.63707,0.0990531,0.00304858,47.1054825,MPO870303,1,Alexanders,200A,2016-04-08,2458265.41389,323.301102,42.4395384,51.7714266,23.3216531,1.0031027,Distant Object,,1.0,6.0,,,
7.35,0.15,13.0,0.12,9,,M-v,3El,,,2016 GA391,2460800.5,38.73521,330.44741,172.50614,6.32687,0.0973796,0.00141688,78.5080915,MPO870303,1,Alexanders,200A,2016-04-08,2433460.57199,695.6193111,70.863005,86.153178,38.881808,1.0014396,Distant Object,,1.0,6.0,,,
8.83,0.15,15.0,0.18,9,,M-v,3El,,,2016 GC391,2460800.5,246.81615,157.80166,161.07093,1.74258,0.1033048,0.00353574,42.6725957,MPO870303,1,Alexanders,200A,2016-06-04,2492812.22328,278.7555941,38.2643117,47.0808797,21.1085994,1.0036003,Distant Object,,1.0,63.0,,,
8.53,0.15,16.0,0.3,9,,M-v,3Ek,,,2016 GF391,2460800.5,344.23432,138.22619,127.05588,0.44688,0.6043306,0.00160643,72.2040866,MPO870304,1,MPCLINUX,200A,2016-06-04,2470614.79283,613.5396972,28.5689476,115.8392256,22.9170184,1.0016325,Distant Object,,1.0,63.0,,,
8.74,0.15,16.0,0.19,9,,M-v,3El,,,2016 GR391,2460800.5,6.00246,7.40307,175.18306,12.45938,0.4641228,0.00167479,70.2257754,MPO870305,1,Alexanders,200A,2016-04-15,2457216.29984,588.4977609,37.6323919,102.8191589,27.5492215,1.0017021,Distant Object,,1.0,13.0,,,
7.51,0.15,13.0,0.14,9,,M-v,3El,,,2016 GS391,2460800.5,350.22937,146.96918,60.71217,2.08157,0.0912106,0.00319673,45.6385311,MPO870306,1,Alexanders,200A,2016-04-15,2463856.97386,308.3170109,41.4758133,49.8012489,22.6294236,1.003254,Distant Object,,1.0,13.0,,,
8.08,0.15,11.0,0.12,9,,M-v,3El,,,2016 GS392,2460800.5,293.17692,264.90255,4.16092,19.28893,0.0959937,0.00231128,56.6545564,MPO870309,1,Alexanders,200A,2016-04-08,2489713.22066,426.434433,51.2160759,62.0930369,28.0662483,1.0023505,Distant Object,,1.0,6.0,,,
9.19,0.15,12.0,0.11,9,,M-v,3El,,,2016 GT392,2460800.5,6.24515,164.74293,22.47609,1.47186,0.0929883,0.00267976,51.3340338,MPO870309,1,Alexanders,200A,2016-04-08,2458469.95927,367.7969202,46.5605693,56.1074983,25.4450787,1.0027263,Distant Object,,1.0,6.0,,,
8.25,0.15,7.0,0.11,9,,M-v,3El,,,2016 GU392,2460800.5,96.44221,321.52898,123.07404,0.51964,0.1093208,0.00289434,48.7643786,MPO870310,1,Alexanders,200A,2016-04-08,2427479.07168,340.5289518,43.4334177,54.0953395,24.0907968,1.0029453,Distant Object,,1.0,6.0,,,
9.98,0.15,10.0,0.13,9,,M-v,3El,,,2016 GV392,2460800.5,21.70398,163.49485,6.08081,32.67508,0.0945791,0.0033917,43.8723604,MPO870310,1,Alexanders,200A,2016-04-08,2454401.35503,290.593905,39.722952,48.0217688,21.7399565,1.0034531,Distant Object,,1.0,6.0,,,
7.61,0.15,30.0,0.16,5,2014-2017,M-v,3Ek,,,2016 GG393,2460800.5,271.89958,217.40617,73.06954,2.41364,0.06369,0.00336083,44.1406474,MPO885837,3,MPCLINUX,000A,2017-03-07,2487014.62164,293.2635232,41.3293296,46.9519652,21.9807973,1.0034216,Distant Object,,,,,,
8.45,0.15,10.0,0.12,9,,M-v,3Ek,,,2016 GA394,2460800.5,290.2319,137.7971,136.8619,2.97105,0.0972892,0.00325053,45.1335776,MPO900390,1,Alexanders,200A,2016-04-08,2482264.30557,303.2142726,40.7425679,49.5245873,22.3531899,1.0033089,Distant Object,,1.0,6.0,,,
8.21,0.15,11.0,0.1,9,,M-v,3Ek,,,2016 GB394,2460800.5,194.23511,241.41059,121.23098,2.58319,0.1077563,0.00392739,39.7862708,MPO900390,1,Alexanders,200A,2016-04-08,2503008.85943,250.9573105,35.4990495,44.0734921,19.6621478,1.0040007,Distant Object,,1.0,6.0,,,
9.47,0.15,9.0,0.08,9,,M-v,3Ek,,,2016 GC394,2460800.5,142.83754,303.21652,101.2838,1.08328,0.1086337,0.00366963,41.6282465,MPO900390,1,Alexanders,200A,2016-04-08,2421875.94692,268.5852609,37.1060161,46.1504769,20.5684899,1.0037371,Distant Object,,1.0,6.0,,,
9.96,0.15,12.0,0.16,9,,M-v,3Ek,,,2016 GD394,2460800.5,141.10706,40.27406,9.45303,10.6005,0.1066157,0.00490217,34.319712,MPO900390,1,Alexanders,200A,2016-04-08,2432015.47725,201.0552658,30.6606919,37.9787321,16.9648015,1.0049986,Distant Object,,1.0,6.0,,,
7.58,0.15,12.0,0.1,9,,M-v,3Ek,,,2016 GR397,2460800.5,309.03001,176.0154,81.25598,2.4303,0.0952288,0.0031845,45.7553113,E2025-L35,1,Alexanders,200A,2016-04-15,2476806.14924,309.5011533,41.3980879,50.1125347,22.6701891,1.0032415,Distant Object,,1.0,13.0,,,
14.9,0.15,89.0,0.4,3,2015-2018,M-v,3Ek,,,2016 KX4,2460800.5,153.23847,252.99623,83.91199,37.46517,0.6749194,0.05255742,7.0585149,E2023-P46,3,MPCLINUX,000A,2018-01-18,2457884.85977,18.7529676,2.2945863,11.8224435,1.9216235,1.0563286,Distant Object,"['2017 PD', '2017 SL21']",,,,,
13.3,0.15,64.0,0.21,0,2015-2016,M-v,38h,,,2016 LS,2460800.5,75.43429,141.46147,117.74026,114.3227,0.6064766,0.02019638,13.3542768,MPO473443,2,MPCLINUX,000A,2016-07-05,2457065.44506,48.8012067,5.2552204,21.4533332,4.2211943,1.02092,Distant Object,['2015 MJ116'],,,,,
6.88,0.15,14.0,0.14,5,2014-2022,M-v,3Ek,,,2016 LP88,2460800.5,259.51217,302.03342,63.3024,25.27766,0.1212686,0.00311364,46.4468959,MPO893790,3,MPCLINUX,000A,2022-05-25,2493074.34057,316.544697,40.8143459,52.0794459,22.8819222,1.0031691,Distant Object,,,,,,
7.92,0.15,17.0,0.16,4,2009-2024,M-v,3Ek,,,2016 LQ88,2460800.5,341.90902,151.77914,123.07751,23.77001,0.078787,0.00419007,38.1055737,MPO839369,6,MPCLINUX,000A,2024-07-08,2465118.15632,235.2246098,35.1033499,41.1077975,18.9345187,1.0042694,Distant Object,,,,,,
11.1,0.15,4.0,0.01,E,,,,,,2016 LR88,2457540.5,359.94773,103.93067,123.85449,55.31665,0.322167,0.00635927,28.8534584,MPO640817,1,Alexanders,200A,2016-06-10,2457548.71959,154.9875501,19.5578263,38.1490905,12.9293562,1.006494,Distant Object,,1.0,1.0,,,
8.0,0.15,4.0,0.04,E,,,,,,2016 LS88,2457540.5,359.97921,117.96625,117.57515,34.00719,0.0401391,0.00259356,52.465247,MPO640817,1,Alexanders,200A,2016-06-10,2457548.51619,380.020988,50.3593392,54.5711548,26.1903589,1.0026384,Distant Object,,1.0,1.0,,,
8.6,0.15,4.0,0.04,E,,,,,,2016 LT88,2457540.5,359.97703,84.8787,155.87386,33.0072,0.0066683,0.00286095,49.1430674,MPO640817,1,Alexanders,200A,2016-06-10,2457548.52894,344.5033037,48.8153667,49.4707681,24.5704411,1.0029112,Distant Object,,1.0,1.0,,,
9.0,0.15,4.0,0.06,E,,,,,,2016 LU88,2457540.5,359.97561,95.85234,142.90533,30.5035,0.0683934,0.0030288,47.3102804,MPO640817,1,Alexanders,200A,2016-06-10,2457548.55269,325.4117894,44.0745695,50.5459913,23.5444896,1.0030825,Distant Object,,1.0,1.0,,,
8.4,0.15,4.0,0.02,E,,,,,,2016 LV88,2457540.5,359.97354,122.12611,114.80564,28.75383,0.0463805,0.0032834,44.831847,MPO640817,1,Alexanders,200A,2016-06-10,2457548.55872,300.1787517,42.7525235,46.9111705,22.3677035,1.0033425,Distant Object,,1.0,1.0,,,
9.3,0.15,4.0,0.02,E,,,,,,2016 LW88,2457540.5,359.96426,75.40025,168.78446,39.04394,0.0205235,0.00440904,36.8332442,MPO640817,1,Alexanders,200A,2016-06-10,2457548.60615,223.5424253,36.0772971,37.5891913,18.4088648,1.0044935,Distant Object,,1.0,1.0,,,
8.0,0.15,4.0,0.01,E,,,,,,2016 LX88,2457540.5,359.97385,167.92307,73.86464,2.47828,0.0349294,0.00322814,45.3420631,MPO640817,1,Alexanders,200A,2016-06-10,2457548.60074,305.3176531,43.758292,46.9258342,22.6433715,1.003286,Distant Object,,1.0,1.0,,,
8.3,0.15,4.0,0.02,E,,,,,,2016 LY88,2457540.5,359.97825,95.87115,142.46198,35.1644,0.03709,0.00270902,50.9637004,MPO640817,1,Alexanders,200A,2016-06-10,2457548.52879,363.8240726,49.0734568,52.853944,25.4467956,1.0027562,Distant Object,,1.0,1.0,,,
8.6,0.15,4.0,0.03,E,,,,,,2016 LZ88,2457540.5,359.97256,75.40152,165.76661,24.92446,0.0382549,0.00340376,43.7686655,MPO640817,1,Alexanders,200A,2016-06-10,2457548.56182,289.5642604,42.0942996,45.4430314,21.8523064,1.0034654,Distant Object,,1.0,1.0,,,
9.3,0.15,4.0,0.02,E,,,,,,2016 LA89,2457540.5,359.96615,2.50171,239.86505,20.48637,0.0391635,0.00415895,38.2954094,MPO640817,1,Alexanders,200A,2016-06-10,2457548.63917,236.9845727,36.7956271,39.7951917,19.1183363,1.0042376,Distant Object,,1.0,1.0,,,
8.7,0.15,4.0,0.02,E,,,,,,2016 LB89,2457540.5,359.97195,178.41317,63.38655,3.25485,0.0213205,0.00345959,43.2964837,MPO640817,1,Alexanders,200A,2016-06-10,2457548.60811,284.8911381,42.373381,44.2195864,21.6384013,1.0035225,Distant Object,,1.0,1.0,,,
8.4,0.15,4.0,0.02,E,,,,,,2016 LC89,2457540.5,359.9728,11.35937,231.28206,0.8133,0.0329539,0.0033557,44.185618,MPO640817,1,Alexanders,200A,2016-06-10,2457548.60561,293.7118038,42.7295296,45.6417064,22.0688171,1.0034163,Distant Object,,1.0,1.0,,,
8.0,0.15,4.0,0.0,E,,,,,,2016 LD89,2457540.5,359.97579,120.52553,115.98492,28.16513,0.0483725,0.00300985,47.508665,MPO640817,1,Alexanders,200A,2016-06-10,2457548.54372,327.460741,45.2105521,49.8067779,23.6987498,1.0030632,Distant Object,,1.0,1.0,,,
8.8,0.15,4.0,0.02,E,,,,,,2016 LE89,2457540.5,359.97092,154.49844,88.50911,1.12238,0.0433933,0.00358235,42.301683,MPO640817,1,Alexanders,200A,2016-06-10,2457548.61769,275.1290633,40.4660734,44.1372926,21.1110149,1.0036479,Distant Object,,1.0,1.0,,,
10.7,0.15,4.0,0.01,E,,,,,,2016 LF89,2457540.5,33.53154,80.19057,116.68736,44.30235,0.047062,0.01034316,20.8625427,MPO640817,1,Alexanders,200A,2016-06-10,2454298.5764,95.2907747,19.8807097,21.8443757,10.4081678,1.0106055,Distant Object,,1.0,1.0,,,
7.5,0.15,4.0,0.01,E,,,,,,2016 LG89,2457540.5,359.97411,50.74955,194.31751,31.21462,0.028149,0.00321689,45.4476952,MPO640817,1,Alexanders,200A,2016-06-10,2457548.54837,306.3852089,44.168388,46.7270024,22.705842,1.0032746,Distant Object,,1.0,1.0,,,
8.8,0.15,4.0,0.01,E,,,,,,2016 LH89,2457540.5,359.96696,87.61847,153.05366,24.1043,0.0300782,0.00408592,38.7504265,MPO640817,1,Alexanders,200A,2016-06-10,2457548.58635,241.2207871,37.5848834,39.9159696,19.3576845,1.0041628,Distant Object,,1.0,1.0,,,
10.2,0.15,4.0,0.04,E,,,,,,2016 LJ89,2457540.5,359.95848,44.60006,198.18095,10.48405,0.0386174,0.00508299,33.5008943,MPO640817,1,Alexanders,200A,2016-06-10,2457548.66857,193.9030324,32.2071769,34.7946117,16.7254671,1.005184,Distant Object,,1.0,1.0,,,
6.1,0.15,4.0,0.03,E,,,,,,2016 LK89,2457540.5,179.88159,290.43586,127.30264,25.21968,6.08e-05,0.00211506,60.1063753,MPO640817,1,Alexanders,200A,2016-06-10,2372490.10284,465.9945185,60.1027208,60.1100298,30.0531875,1.0021506,Distant Object,,1.0,1.0,,,
8.4,0.15,4.0,0.03,E,,,,,,2016 LL89,2457540.5,359.97208,28.71965,213.28171,2.38137,0.0270829,0.00344302,43.4352961,MPO640817,1,Alexanders,200A,2016-06-10,2457548.60921,286.2623154,42.2589423,44.6116499,21.7017185,1.0035055,Distant Object,,1.0,1.0,,,
8.9,0.15,4.0,0.04,E,,,,,,2016 LM89,2457540.5,359.97313,128.92059,104.46158,35.7165,0.0218479,0.00333611,44.3584201,MPO640817,1,Alexanders,200A,2016-06-10,2457548.55431,295.4364692,43.3892818,45.3275584,22.1686232,1.0033963,Distant Object,,1.0,1.0,,,
9.8,0.15,4.0,0.03,E,,,,,,2016 LN89,2457540.5,359.96317,70.85327,172.0146,8.84212,0.0264504,0.00451928,36.2318194,MPO640817,1,Alexanders,200A,2016-06-10,2457548.64967,218.0897298,35.2734733,37.1901655,18.1032354,1.0046064,Distant Object,,1.0,1.0,,,
13.6,0.15,4.0,0.03,E,,,,,,2016 LO89,2457540.5,359.82957,41.75625,206.93971,40.27272,0.0899551,0.02069068,13.1407318,MPO640817,1,Alexanders,200A,2016-06-10,2457548.73707,47.6353464,11.958656,14.3228076,6.517199,1.021443,Distant Object,,1.0,1.0,,,
9.6,0.15,4.0,0.04,E,,,,,,2016 LP89,2457540.5,359.96443,1.63221,241.09206,11.59897,0.0253263,0.00436838,37.0614654,MPO640817,1,Alexanders,200A,2016-06-10,2457548.64276,225.6232656,36.1228356,38.0000952,18.5188467,1.0044519,Distant Object,,1.0,1.0,,,
8.4,0.15,4.0,0.01,E,,,,,,2016 LQ89,2457540.5,17.28435,143.8268,80.89626,2.75617,0.0228277,0.00330598,44.6275001,MPO640817,1,Alexanders,200A,2016-06-10,2452312.16581,298.1287365,43.6087569,45.6462433,22.3021223,1.0033655,Distant Object,,1.0,1.0,,,
9.7,0.15,4.0,0.02,E,,,,,,2016 LR89,2457540.5,359.96098,76.00324,165.83003,8.24699,0.0295007,0.00478257,34.8895209,MPO640817,1,Alexanders,200A,2016-06-10,2457548.65891,206.0831617,33.8602556,35.9187862,17.4295784,1.0048761,Distant Object,,1.0,1.0,,,
9.6,0.15,4.0,0.01,E,,,,,,2016 LS89,2457540.5,359.96181,61.43634,181.33055,9.85062,0.0229767,0.00468394,35.377587,MPO640817,1,Alexanders,200A,2016-06-10,2457548.65346,210.4225656,34.5647268,36.1904472,17.6794551,1.004775,Distant Object,,1.0,1.0,,,
7.6,0.15,4.0,0.01,E,,,,,,2016 LT89,2457540.5,359.97043,179.06953,63.64505,38.67604,0.0154254,0.00364448,41.8195299,MPO640817,1,Alexanders,200A,2016-06-10,2457548.61382,270.4386254,41.1744469,42.4646129,20.9047896,1.0037114,Distant Object,,1.0,1.0,,,
9.8,0.15,4.0,0.02,E,,,,,,2016 LU89,2457540.5,359.96283,103.5569,138.42183,7.76739,0.0348875,0.0045591,36.0204937,MPO640817,1,Alexanders,200A,2016-06-10,2457548.65292,216.1844695,34.7638287,37.2771587,17.9883259,1.0046472,Distant Object,,1.0,1.0,,,
